id,Fleet,Fleet_name,Used,Kind,Sex,Bin,Obs,Exp,Dev,effN,Nsamp_in,Nsamp_adj
01-Diagnostic_1F,6,F06_LL.AU.2,yes,SIZE,1,239,0.0675799080000001,0.067587601,-7.69299999996143e-06,24732.9453,2988.7527,2988.7527
01-Diagnostic_1F,6,F06_LL.AU.2,yes,SIZE,1,243,0.0675799080000001,0.067584715,-4.80699999994005e-06,24732.9453,2988.7527,2988.7527
01-Diagnostic_1F,6,F06_LL.AU.2,yes,SIZE,1,247,0.0675799080000001,0.067587315,-7.40699999993155e-06,24732.9453,2988.7527,2988.7527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,5,0.020091324,0.02009136,-3.59999999914595e-08,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,7,0.020091324,0.020091385,-6.09999999921784e-08,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,9,0.03145168,0.020091518,0.011360162,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,11,0.047273658,0.020092368,0.02718129,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,13,0.029506182,0.020095807,0.00941037500000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,15,0.024936092,0.020105584,0.00483050800000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,17,0.020091324,0.020129687,-3.83629999999927e-05,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,19,0.02546921,0.020191405,0.005277805,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,21,0.029780882,0.020368202,0.00941268000000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,23,0.023046802,0.020840682,0.00220612000000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,25,0.024399072,0.021979876,0.002419196,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,27,0.026002282,0.02435233,0.00164995200000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,29,0.049901456,0.02859522,0.021306236,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,31,0.053007682,0.03546954,0.017538142,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,33,0.081309404,0.04555476,0.035754644,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,35,0.101056002,0.0590391,0.042016902,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,37,0.093415956,0.07580349,0.017612466,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,39,0.133139342,0.09701831,0.036121032,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,41,0.170209586,0.1226624,0.047547186,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,43,0.216755474,0.15321622,0.063539254,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,45,0.168029162,0.19015315,-0.022123988,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,47,0.184306656,0.23436965,-0.050062994,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,49,0.230148102,0.28616433,-0.056016228,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,51,0.32146393,0.3484208,-0.02695687,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,53,0.342284792,0.4152545,-0.072969708,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,55,0.418631408,0.4846097,-0.0659782920000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,57,0.427877526,0.5540525,-0.126174974,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,59,0.620374992,0.6295781,-0.00920310800000013,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,61,0.53657681,0.6907652,-0.15418839,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,63,0.712503782,0.7487392,-0.036235418,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,65,0.69924261,0.7968526,-0.0976099900000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,67,0.87443944,0.8333156,0.0411238399999999,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,69,0.8280989,0.859941,-0.0318421,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,71,0.85855221,0.8751595,-0.0166072900000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,73,0.90509477,0.8799763,0.0251184699999998,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,75,0.9635317,0.8750218,0.0885099000000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,77,1.01302378,0.8625738,0.15044998,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,79,0.77570031,0.8408369,-0.0651365899999999,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,81,0.8936209,0.8122134,0.0814075000000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,83,0.9168705,0.7804044,0.1364661,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,85,0.7001419,0.7435299,-0.0433880000000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,87,0.71205788,0.6971717,0.0148861800000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,89,0.65847773,0.6539324,0.00454533000000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,91,0.55301852,0.6088229,-0.0558043800000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,93,0.54885962,0.5636839,-0.0148242800000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,95,0.521891852,0.5179967,0.00389515200000012,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,97,0.488479886,0.4694613,0.0190185859999999,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,99,0.358114064,0.4257168,-0.0676027360000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,101,0.325229296,0.3831638,-0.057934504,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,103,0.306865326,0.34237305,-0.0355077240000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,105,0.29719221,0.30381226,-0.00662005000000004,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,107,0.287082228,0.26783969,0.019242538,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,109,0.195396084,0.23470491,-0.0393088259999999,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,111,0.1990327,0.20455148,-0.00551877999999992,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,113,0.173315674,0.17742828,-0.00411260599999994,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,115,0.183147808,0.15330089,0.029846918,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,117,0.131106862,0.13206549,-0.000958628000000017,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,119,0.104914214,0.11356432,-0.00865010600000006,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,121,0.106942368,0.09760026,0.00934210799999999,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,123,0.090741548,0.08395096,0.00679058800000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,125,0.077145734,0.07238124,0.00476449399999997,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,127,0.067421828,0.06265353,0.00476829800000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,129,0.05933508,0.0545367,0.00479838000000003,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,131,0.05243561,0.04781203,0.00462358000000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,133,0.046627174,0.04227764,0.00434953400000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,135,0.06670743,0.03775127,0.02895616,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,137,0.06166837,0.03407113,0.02759724,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,139,0.061757282,0.03970818,0.022049102,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,143,0.054699968,0.03161224,0.023087728,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,147,0.032098966,0.0269886,0.00511036600000003,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,151,0.045683942,0.024157486,0.021526456,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,155,0.032726588,0.022340942,0.010385646,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,159,0.024750752,0.02135747,0.00339328200000002,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,163,0.025463362,0.02079843,0.00466493200000001,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,167,0.024399072,0.020455015,0.003944057,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,171,0.032029082,0.020294962,0.01173412,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,175,0.020091324,0.020190384,-9.9059999999998e-05,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,179,0.020091324,0.020146008,-5.46839999999889e-05,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,183,0.020091324,0.020116901,-2.55769999999919e-05,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,187,0.020091324,0.020104962,-1.36379999999894e-05,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,191,0.020091324,0.0200978,-6.47599999999138e-06,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,195,0.020091324,0.020094505,-3.180999999991e-06,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,199,0.020091324,0.02009291,-1.58599999999093e-06,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,203,0.020091324,0.020092016,-6.91999999993115e-07,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,207,0.020091324,0.02009167,-3.45999999991353e-07,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,211,0.020091324,0.020091486,-1.61999999991058e-07,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,215,0.020091324,0.020091394,-6.99999999978496e-08,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,219,0.020091324,0.020091356,-3.1999999993565e-08,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,223,0.020091324,0.020091337,-1.29999999966268e-08,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,227,0.020091324,0.020091324,0,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,231,0.020091324,0.020091324,0,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,235,0.020091324,0.020091324,0,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,239,0.020091324,0.020091324,0,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,243,0.020091324,0.020091324,0,4309.8778,807.0527,807.0527
01-Diagnostic_1F,7,F07_LL.AU.3,yes,SIZE,1,247,0.020091324,0.020091324,0,4309.8778,807.0527,807.0527
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,5,0.02283105,0.022831148,-9.79999999865811e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,7,0.02283105,0.022831166,-1.15999999987515e-07,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,9,0.02283105,0.022831137,-8.69999999889015e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,11,0.02283105,0.022831101,-5.09999999939725e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,13,0.02283105,0.022831077,-2.69999999927273e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,15,0.02283105,0.022831064,-1.39999999961005e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,17,0.02283105,0.022831065,-1.49999999955741e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,19,0.02283105,0.022831078,-2.79999999922009e-08,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,21,0.02283105,0.022831173,-1.22999999990769e-07,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,23,0.02283105,0.022831693,-6.42999999987681e-07,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,25,0.02283105,0.022834076,-3.02599999998585e-06,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,27,0.02283105,0.022842825,-1.17749999999847e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,29,0.02283105,0.022868694,-3.7643999999986e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,31,0.02283105,0.022934965,-0.000103914999999986,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,33,0.02283105,0.023086531,-0.000255480999999988,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,35,0.02283105,0.023396085,-0.000565034999999988,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,37,0.035877408,0.023979444,0.011897964,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,39,0.035693608,0.02510805,0.010585558,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,41,0.034246608,0.02719236,0.00705424800000003,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,43,0.02283105,0.03086965,-0.00803859999999999,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,45,0.043471266,0.03717343,0.00629783600000004,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,47,0.034246608,0.04742784,-0.013181232,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,49,0.196257982,0.06311355,0.133144432,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,51,0.034246608,0.08730397,-0.0530573619999999,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,53,0.075894582,0.12001954,-0.044124958,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,55,0.070597044,0.16169391,-0.0910968660000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,57,0.13844864,0.21204282,-0.07359418,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,59,0.28145873,0.2797749,0.00168383,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,61,0.365159126,0.34785187,0.0173072559999997,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,63,0.716627036,0.4270703,0.289556736,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,65,0.562015352,0.5120087,0.050006652,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,67,0.62708592,0.5962672,0.03081872,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,69,0.71020679,0.6848222,0.02538459,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,71,0.58017163,0.7679591,-0.18778747,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,73,0.763752252,0.8440601,-0.0803078480000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,75,0.729039668,0.9188884,-0.189848732,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,77,0.616871734,0.9739797,-0.357107966,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,79,1.354153684,1.0221024,0.332051284,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,81,1.399555742,1.0542504,0.345305342,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,83,1.1466211,1.0689101,0.0777109999999999,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,85,1.057736542,1.0690779,-0.0113413580000004,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,87,1.167251242,1.0507316,0.116519642,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,89,0.977214142,1.019671,-0.0424568580000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,91,0.73999071,0.9765969,-0.23660619,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,93,0.856394426,0.9232076,-0.066813174,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,95,1.044970126,0.8596797,0.185290426,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,97,0.966350742,0.7860193,0.180331442,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,99,0.737778546,0.719842,0.0179365460000002,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,101,0.668456984,0.6575804,0.0108765840000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,103,0.573171952,0.5992303,-0.026058348,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,105,0.49598591,0.5447565,-0.0487705900000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,107,0.387178336,0.494099,-0.106920664,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,109,0.376461452,0.4471715,-0.0707100480000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,111,0.267550784,0.40386248,-0.136311696,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,113,0.31415573,0.36404257,-0.0498868400000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,115,0.335470224,0.32756571,0.00790451399999992,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,117,0.270929366,0.29427165,-0.023342284,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,119,0.274913882,0.26399003,0.010923852,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,121,0.208722332,0.23654422,-0.027821888,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,123,0.189477914,0.21175326,-0.022275346,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,125,0.213460172,0.18943348,0.024026692,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,127,0.247975224,0.16940274,0.078572484,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,129,0.124146976,0.15148151,-0.027334534,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,131,0.179686434,0.13549455,0.0441918840000001,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,133,0.084008624,0.12127282,-0.037264196,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,135,0.10121834,0.10865464,-0.00743629999999998,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,137,0.115372718,0.09748702,0.0178856979999999,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,139,0.162761756,0.14373371,0.019028046,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,143,0.099013462,0.11123352,-0.012220058,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,147,0.070285266,0.08821877,-0.017933504,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,151,0.060552282,0.07096661,-0.010414328,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,155,0.059793504,0.0570607,0.00273280400000002,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,159,0.056747704,0.04736588,0.00938182400000002,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,163,0.089277062,0.04042877,0.048848292,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,167,0.02283105,0.03485087,-0.01201982,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,171,0.02283105,0.031462859,-0.00863180899999998,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,175,0.02283105,0.028556965,-0.00572591499999999,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,179,0.029086128,0.026909223,0.00217690500000002,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,183,0.02283105,0.02547818,-0.00264712999999998,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,187,0.02283105,0.02467883,-0.00184777999999998,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,191,0.02283105,0.024038896,-0.00120784599999999,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,195,0.02283105,0.023637418,-0.000806367999999991,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,199,0.02283105,0.02337369,-0.00054263999999998,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,203,0.02283105,0.023170184,-0.000339133999999988,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,207,0.02283105,0.02305817,-0.000227119999999987,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,211,0.02283105,0.022980023,-0.000148972999999979,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,215,0.02283105,0.022922074,-9.10239999999882e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,219,0.02283105,0.022890666,-5.96159999999915e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,223,0.02283105,0.02286959,-3.85399999999828e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,227,0.02283105,0.022854977,-2.39269999999896e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,231,0.02283105,0.022845715,-1.4664999999997e-05,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,235,0.02283105,0.022840387,-9.33699999998774e-06,1846.5049,451.25,451.25
01-Diagnostic_1F,9,F09.REC.AU.3,yes,SIZE,1,239,0.02283105,0.022836931,-5.88099999998537e-06,1846.5049,451.25,451.25
