year,month,fleet,Nsamp,length,freq
1988,2,10,96,300,0
1988,2,10,96,305,0
1988,2,10,96,310,0
1988,2,10,96,315,0
1988,2,10,96,320,0
1988,2,10,96,325,0
1988,2,10,96,330,0
1989,2,10,166,20,0
1989,2,10,166,25,0
1989,2,10,166,30,0
1989,2,10,166,35,0
1989,2,10,166,40,0
1989,2,10,166,45,0
1989,2,10,166,50,0
1989,2,10,166,55,0
1989,2,10,166,60,0
1989,2,10,166,65,0
1989,2,10,166,70,0
1989,2,10,166,75,0
1989,2,10,166,80,0
1989,2,10,166,85,0
1989,2,10,166,90,0
1989,2,10,166,95,0
1989,2,10,166,100,0
1989,2,10,166,105,0
1989,2,10,166,110,0
1989,2,10,166,115,0
1989,2,10,166,120,0
1989,2,10,166,125,0
1989,2,10,166,130,0
1989,2,10,166,135,0
1989,2,10,166,140,0
1989,2,10,166,145,1
1989,2,10,166,150,0
1989,2,10,166,155,1
1989,2,10,166,160,0
1989,2,10,166,165,1
1989,2,10,166,170,7
1989,2,10,166,175,18
1989,2,10,166,180,20
1989,2,10,166,185,11
1989,2,10,166,190,18
1989,2,10,166,195,16
1989,2,10,166,200,15
1989,2,10,166,205,21
1989,2,10,166,210,18
1989,2,10,166,215,10
1989,2,10,166,220,5
1989,2,10,166,225,2
1989,2,10,166,230,2
1989,2,10,166,235,0
1989,2,10,166,240,0
1989,2,10,166,245,0
1989,2,10,166,250,0
1989,2,10,166,255,0
1989,2,10,166,260,0
1989,2,10,166,265,0
1989,2,10,166,270,0
1989,2,10,166,275,0
1989,2,10,166,280,0
1989,2,10,166,285,0
1989,2,10,166,290,0
1989,2,10,166,295,0
1989,2,10,166,300,0
1989,2,10,166,305,0
1989,2,10,166,310,0
1989,2,10,166,315,0
1989,2,10,166,320,0
1989,2,10,166,325,0
1989,2,10,166,330,0
1991,2,10,1,20,0
1991,2,10,1,25,0
1991,2,10,1,30,0
1991,2,10,1,35,0
1991,2,10,1,40,0
1991,2,10,1,45,0
1991,2,10,1,50,0
1991,2,10,1,55,0
1991,2,10,1,60,0
1991,2,10,1,65,0
1991,2,10,1,70,0
1991,2,10,1,75,0
1991,2,10,1,80,0
1991,2,10,1,85,0
1991,2,10,1,90,0
1991,2,10,1,95,0
1991,2,10,1,100,0
1991,2,10,1,105,0
1991,2,10,1,110,0
1991,2,10,1,115,0
1991,2,10,1,120,0
1991,2,10,1,125,0
1991,2,10,1,130,0
1991,2,10,1,135,0
1991,2,10,1,140,0
1991,2,10,1,145,0
1991,2,10,1,150,0
1991,2,10,1,155,0
1991,2,10,1,160,0
1991,2,10,1,165,0
1991,2,10,1,170,0
1991,2,10,1,175,0
1991,2,10,1,180,0
1991,2,10,1,185,0
1991,2,10,1,190,0
1991,2,10,1,195,0
1991,2,10,1,200,0
1991,2,10,1,205,0
1991,2,10,1,210,0
1991,2,10,1,215,1
1991,2,10,1,220,0
1991,2,10,1,225,0
1991,2,10,1,230,0
1991,2,10,1,235,0
1991,2,10,1,240,0
1991,2,10,1,245,0
1991,2,10,1,250,0
1991,2,10,1,255,0
1991,2,10,1,260,0
1991,2,10,1,265,0
1991,2,10,1,270,0
1991,2,10,1,275,0
1991,2,10,1,280,0
1991,2,10,1,285,0
1991,2,10,1,290,0
1991,2,10,1,295,0
1991,2,10,1,300,0
1991,2,10,1,305,0
1991,2,10,1,310,0
1991,2,10,1,315,0
1991,2,10,1,320,0
1991,2,10,1,325,0
1991,2,10,1,330,0
1992,2,10,79,20,0
1992,2,10,79,25,0
1992,2,10,79,30,0
1992,2,10,79,35,0
1992,2,10,79,40,0
1992,2,10,79,45,0
1992,2,10,79,50,0
1992,2,10,79,55,0
1992,2,10,79,60,0
1992,2,10,79,65,0
1992,2,10,79,70,0
1992,2,10,79,75,0
1992,2,10,79,80,0
1992,2,10,79,85,0
1992,2,10,79,90,0
1992,2,10,79,95,0
1992,2,10,79,100,0
1992,2,10,79,105,0
1992,2,10,79,110,0
1992,2,10,79,115,0
1992,2,10,79,120,0
1992,2,10,79,125,0
1992,2,10,79,130,0
1992,2,10,79,135,0
1992,2,10,79,140,0
1992,2,10,79,145,0
1992,2,10,79,150,0
1992,2,10,79,155,0
1992,2,10,79,160,0
1992,2,10,79,165,0
1992,2,10,79,170,0
1992,2,10,79,175,1
1992,2,10,79,180,2
1992,2,10,79,185,7
1992,2,10,79,190,12
1992,2,10,79,195,8
1992,2,10,79,200,16
1992,2,10,79,205,10
1992,2,10,79,210,10
1992,2,10,79,215,6
1992,2,10,79,220,4
1992,2,10,79,225,1
1992,2,10,79,230,2
1992,2,10,79,235,0
1992,2,10,79,240,0
1992,2,10,79,245,0
1992,2,10,79,250,0
1992,2,10,79,255,0
1992,2,10,79,260,0
1992,2,10,79,265,0
1992,2,10,79,270,0
1992,2,10,79,275,0
1992,2,10,79,280,0
1992,2,10,79,285,0
1992,2,10,79,290,0
1992,2,10,79,295,0
1992,2,10,79,300,0
1992,2,10,79,305,0
1992,2,10,79,310,0
1992,2,10,79,315,0
1992,2,10,79,320,0
1992,2,10,79,325,0
1992,2,10,79,330,0
1993,2,10,110,20,0
1993,2,10,110,25,0
1993,2,10,110,30,0
1993,2,10,110,35,0
1993,2,10,110,40,0
1993,2,10,110,45,0
1993,2,10,110,50,0
1993,2,10,110,55,0
1993,2,10,110,60,0
1993,2,10,110,65,0
1993,2,10,110,70,0
1993,2,10,110,75,0
1993,2,10,110,80,0
1993,2,10,110,85,0
1993,2,10,110,90,0
1993,2,10,110,95,0
1993,2,10,110,100,0
1993,2,10,110,105,0
1993,2,10,110,110,0
1993,2,10,110,115,0
1993,2,10,110,120,0
1993,2,10,110,125,0
1993,2,10,110,130,0
1993,2,10,110,135,0
1993,2,10,110,140,0
1993,2,10,110,145,0
1993,2,10,110,150,0
1993,2,10,110,155,0
1993,2,10,110,160,1
1993,2,10,110,165,0
1993,2,10,110,170,2
1993,2,10,110,175,5
1993,2,10,110,180,7
1993,2,10,110,185,5
1993,2,10,110,190,11
1993,2,10,110,195,11
1993,2,10,110,200,19
1993,2,10,110,205,19
1993,2,10,110,210,11
1993,2,10,110,215,10
1993,2,10,110,220,7
1993,2,10,110,225,0
1993,2,10,110,230,2
1993,2,10,110,235,0
1993,2,10,110,240,0
1993,2,10,110,245,0
1993,2,10,110,250,0
1993,2,10,110,255,0
1993,2,10,110,260,0
1993,2,10,110,265,0
1993,2,10,110,270,0
1993,2,10,110,275,0
1993,2,10,110,280,0
1993,2,10,110,285,0
1993,2,10,110,290,0
1993,2,10,110,295,0
1993,2,10,110,300,0
1993,2,10,110,305,0
1993,2,10,110,310,0
1993,2,10,110,315,0
1993,2,10,110,320,0
1993,2,10,110,325,0
1993,2,10,110,330,0
1994,2,10,117,20,0
1994,2,10,117,25,0
1994,2,10,117,30,0
1994,2,10,117,35,0
1994,2,10,117,40,0
1994,2,10,117,45,0
1994,2,10,117,50,0
1994,2,10,117,55,0
1994,2,10,117,60,0
1994,2,10,117,65,0
1994,2,10,117,70,0
1994,2,10,117,75,0
1994,2,10,117,80,0
1994,2,10,117,85,0
1994,2,10,117,90,0
1994,2,10,117,95,0
1994,2,10,117,100,0
1994,2,10,117,105,0
1994,2,10,117,110,0
1994,2,10,117,115,0
1994,2,10,117,120,0
1994,2,10,117,125,0
1994,2,10,117,130,0
1994,2,10,117,135,0
1994,2,10,117,140,0
1994,2,10,117,145,0
1994,2,10,117,150,0
1994,2,10,117,155,0
1994,2,10,117,160,0
1994,2,10,117,165,0
1994,2,10,117,170,3
1994,2,10,117,175,6
1994,2,10,117,180,5
1994,2,10,117,185,8
1994,2,10,117,190,23
1994,2,10,117,195,16
1994,2,10,117,200,18
1994,2,10,117,205,14
1994,2,10,117,210,10
1994,2,10,117,215,5
1994,2,10,117,220,1
1994,2,10,117,225,3
1994,2,10,117,230,3
1994,2,10,117,235,1
1994,2,10,117,240,1
1994,2,10,117,245,0
1994,2,10,117,250,0
1994,2,10,117,255,0
1994,2,10,117,260,0
1994,2,10,117,265,0
1994,2,10,117,270,0
1994,2,10,117,275,0
1994,2,10,117,280,0
1994,2,10,117,285,0
1994,2,10,117,290,0
1994,2,10,117,295,0
1994,2,10,117,300,0
1994,2,10,117,305,0
1994,2,10,117,310,0
1994,2,10,117,315,0
1994,2,10,117,320,0
1994,2,10,117,325,0
1994,2,10,117,330,0
2004,2,10,42,20,0
2004,2,10,42,25,0
2004,2,10,42,30,0
2004,2,10,42,35,0
2004,2,10,42,40,0
2004,2,10,42,45,0
2004,2,10,42,50,0
2004,2,10,42,55,0
2004,2,10,42,60,0
2004,2,10,42,65,0
2004,2,10,42,70,0
2004,2,10,42,75,0
2004,2,10,42,80,0
2004,2,10,42,85,0
2004,2,10,42,90,0
2004,2,10,42,95,0
2004,2,10,42,100,0
2004,2,10,42,105,0
2004,2,10,42,110,0
2004,2,10,42,115,0
2004,2,10,42,120,0
2004,2,10,42,125,0
2004,2,10,42,130,0
2004,2,10,42,135,0
2004,2,10,42,140,0
2004,2,10,42,145,0
2004,2,10,42,150,0
2004,2,10,42,155,0
2004,2,10,42,160,0
2004,2,10,42,165,0
2004,2,10,42,170,1
2004,2,10,42,175,0
2004,2,10,42,180,4
2004,2,10,42,185,2
2004,2,10,42,190,4
2004,2,10,42,195,6
2004,2,10,42,200,14
2004,2,10,42,205,4
2004,2,10,42,210,3
2004,2,10,42,215,4
2004,2,10,42,220,0
2004,2,10,42,225,0
2004,2,10,42,230,0
2004,2,10,42,235,0
2004,2,10,42,240,0
2004,2,10,42,245,0
2004,2,10,42,250,0
2004,2,10,42,255,0
2004,2,10,42,260,0
2004,2,10,42,265,0
2004,2,10,42,270,0
2004,2,10,42,275,0
2004,2,10,42,280,0
2004,2,10,42,285,0
2004,2,10,42,290,0
2004,2,10,42,295,0
2004,2,10,42,300,0
2004,2,10,42,305,0
2004,2,10,42,310,0
2004,2,10,42,315,0
2004,2,10,42,320,0
2004,2,10,42,325,0
2004,2,10,42,330,0
2006,2,10,84,20,0
2006,2,10,84,25,0
2006,2,10,84,30,0
2006,2,10,84,35,0
2006,2,10,84,40,0
2006,2,10,84,45,0
2006,2,10,84,50,0
2006,2,10,84,55,0
2006,2,10,84,60,0
2006,2,10,84,65,0
2006,2,10,84,70,0
2006,2,10,84,75,0
2006,2,10,84,80,0
2006,2,10,84,85,0
2006,2,10,84,90,0
2006,2,10,84,95,0
2006,2,10,84,100,0
2006,2,10,84,105,0
2006,2,10,84,110,0
2006,2,10,84,115,0
2006,2,10,84,120,0
2006,2,10,84,125,0
2006,2,10,84,130,0
2006,2,10,84,135,0
2006,2,10,84,140,0
2006,2,10,84,145,0
2006,2,10,84,150,0
2006,2,10,84,155,0
2006,2,10,84,160,0
2006,2,10,84,165,1
2006,2,10,84,170,0
2006,2,10,84,175,1
2006,2,10,84,180,4
2006,2,10,84,185,8
2006,2,10,84,190,10
2006,2,10,84,195,12
2006,2,10,84,200,13
2006,2,10,84,205,11
2006,2,10,84,210,11
2006,2,10,84,215,8
2006,2,10,84,220,2
2006,2,10,84,225,1
2006,2,10,84,230,1
2006,2,10,84,235,0
2006,2,10,84,240,1
2006,2,10,84,245,0
2006,2,10,84,250,0
2006,2,10,84,255,0
2006,2,10,84,260,0
2006,2,10,84,265,0
2006,2,10,84,270,0
2006,2,10,84,275,0
2006,2,10,84,280,0
2006,2,10,84,285,0
2006,2,10,84,290,0
2006,2,10,84,295,0
2006,2,10,84,300,0
2006,2,10,84,305,0
2006,2,10,84,310,0
2006,2,10,84,315,0
2006,2,10,84,320,0
2006,2,10,84,325,0
2006,2,10,84,330,0
2007,2,10,45,20,0
2007,2,10,45,25,0
2007,2,10,45,30,0
2007,2,10,45,35,0
2007,2,10,45,40,0
2007,2,10,45,45,0
2007,2,10,45,50,0
2007,2,10,45,55,0
2007,2,10,45,60,0
2007,2,10,45,65,0
2007,2,10,45,70,0
2007,2,10,45,75,0
2007,2,10,45,80,0
2007,2,10,45,85,0
2007,2,10,45,90,0
2007,2,10,45,95,0
2007,2,10,45,100,0
2007,2,10,45,105,0
2007,2,10,45,110,0
2007,2,10,45,115,0
2007,2,10,45,120,0
2007,2,10,45,125,0
2007,2,10,45,130,0
2007,2,10,45,135,0
2007,2,10,45,140,0
2007,2,10,45,145,0
2007,2,10,45,150,0
2007,2,10,45,155,0
2007,2,10,45,160,0
2007,2,10,45,165,0
2007,2,10,45,170,1
2007,2,10,45,175,0
2007,2,10,45,180,0
2007,2,10,45,185,4
2007,2,10,45,190,10
2007,2,10,45,195,4
2007,2,10,45,200,9
2007,2,10,45,205,7
2007,2,10,45,210,6
2007,2,10,45,215,2
2007,2,10,45,220,2
2007,2,10,45,225,0
2007,2,10,45,230,0
2007,2,10,45,235,0
2007,2,10,45,240,0
2007,2,10,45,245,0
2007,2,10,45,250,0
2007,2,10,45,255,0
2007,2,10,45,260,0
2007,2,10,45,265,0
2007,2,10,45,270,0
2007,2,10,45,275,0
2007,2,10,45,280,0
2007,2,10,45,285,0
2007,2,10,45,290,0
2007,2,10,45,295,0
2007,2,10,45,300,0
2007,2,10,45,305,0
2007,2,10,45,310,0
2007,2,10,45,315,0
2007,2,10,45,320,0
2007,2,10,45,325,0
2007,2,10,45,330,0
2008,2,10,5,20,0
2008,2,10,5,25,0
2008,2,10,5,30,0
2008,2,10,5,35,0
2008,2,10,5,40,0
2008,2,10,5,45,0
2008,2,10,5,50,0
2008,2,10,5,55,0
2008,2,10,5,60,0
2008,2,10,5,65,0
2008,2,10,5,70,0
2008,2,10,5,75,0
2008,2,10,5,80,0
2008,2,10,5,85,0
2008,2,10,5,90,0
2008,2,10,5,95,0
2008,2,10,5,100,0
2008,2,10,5,105,0
2008,2,10,5,110,0
2008,2,10,5,115,0
2008,2,10,5,120,0
2008,2,10,5,125,0
2008,2,10,5,130,0
2008,2,10,5,135,0
2008,2,10,5,140,0
2008,2,10,5,145,0
2008,2,10,5,150,0
2008,2,10,5,155,0
2008,2,10,5,160,0
2008,2,10,5,165,0
2008,2,10,5,170,2
2008,2,10,5,175,0
2008,2,10,5,180,0
2008,2,10,5,185,0
2008,2,10,5,190,1
2008,2,10,5,195,0
2008,2,10,5,200,0
2008,2,10,5,205,0
2008,2,10,5,210,1
2008,2,10,5,215,0
2008,2,10,5,220,1
2008,2,10,5,225,0
2008,2,10,5,230,0
2008,2,10,5,235,0
2008,2,10,5,240,0
2008,2,10,5,245,0
2008,2,10,5,250,0
2008,2,10,5,255,0
2008,2,10,5,260,0
2008,2,10,5,265,0
2008,2,10,5,270,0
2008,2,10,5,275,0
2008,2,10,5,280,0
2008,2,10,5,285,0
2008,2,10,5,290,0
2008,2,10,5,295,0
2008,2,10,5,300,0
2008,2,10,5,305,0
2008,2,10,5,310,0
2008,2,10,5,315,0
2008,2,10,5,320,0
2008,2,10,5,325,0
2008,2,10,5,330,0
2012,2,10,66,20,0
2012,2,10,66,25,0
2012,2,10,66,30,0
2012,2,10,66,35,0
2012,2,10,66,40,0
2012,2,10,66,45,0
2012,2,10,66,50,0
2012,2,10,66,55,0
2012,2,10,66,60,0
2012,2,10,66,65,0
2012,2,10,66,70,0
2012,2,10,66,75,0
2012,2,10,66,80,0
2012,2,10,66,85,0
2012,2,10,66,90,0
2012,2,10,66,95,0
2012,2,10,66,100,0
2012,2,10,66,105,0
2012,2,10,66,110,0
2012,2,10,66,115,0
2012,2,10,66,120,0
2012,2,10,66,125,0
2012,2,10,66,130,0
2012,2,10,66,135,0
2012,2,10,66,140,0
2012,2,10,66,145,0
2012,2,10,66,150,0
2012,2,10,66,155,0
2012,2,10,66,160,0
2012,2,10,66,165,0
2012,2,10,66,170,0
2012,2,10,66,175,2
2012,2,10,66,180,1
2012,2,10,66,185,8
2012,2,10,66,190,5
2012,2,10,66,195,7
2012,2,10,66,200,8
2012,2,10,66,205,13
2012,2,10,66,210,6
2012,2,10,66,215,4
2012,2,10,66,220,8
2012,2,10,66,225,2
2012,2,10,66,230,1
2012,2,10,66,235,0
2012,2,10,66,240,0
2012,2,10,66,245,1
2012,2,10,66,250,0
2012,2,10,66,255,0
2012,2,10,66,260,0
2012,2,10,66,265,0
2012,2,10,66,270,0
2012,2,10,66,275,0
2012,2,10,66,280,0
2012,2,10,66,285,0
2012,2,10,66,290,0
2012,2,10,66,295,0
2012,2,10,66,300,0
2012,2,10,66,305,0
2012,2,10,66,310,0
2012,2,10,66,315,0
2012,2,10,66,320,0
2012,2,10,66,325,0
2012,2,10,66,330,0
2013,2,10,126,20,0
2013,2,10,126,25,0
2013,2,10,126,30,0
2013,2,10,126,35,0
2013,2,10,126,40,0
2013,2,10,126,45,0
2013,2,10,126,50,0
2013,2,10,126,55,0
2013,2,10,126,60,0
2013,2,10,126,65,0
2013,2,10,126,70,0
2013,2,10,126,75,0
2013,2,10,126,80,0
2013,2,10,126,85,0
2013,2,10,126,90,0
2013,2,10,126,95,0
2013,2,10,126,100,0
2013,2,10,126,105,0
2013,2,10,126,110,0
2013,2,10,126,115,0
2013,2,10,126,120,0
2013,2,10,126,125,0
2013,2,10,126,130,0
2013,2,10,126,135,0
2013,2,10,126,140,0
2013,2,10,126,145,0
2013,2,10,126,150,0
2013,2,10,126,155,0
2013,2,10,126,160,0
2013,2,10,126,165,0
2013,2,10,126,170,0
2013,2,10,126,175,1
2013,2,10,126,180,2
2013,2,10,126,185,5
2013,2,10,126,190,11
2013,2,10,126,195,25
2013,2,10,126,200,20
2013,2,10,126,205,15
2013,2,10,126,210,12
2013,2,10,126,215,13
2013,2,10,126,220,8
2013,2,10,126,225,7
2013,2,10,126,230,6
2013,2,10,126,235,1
2013,2,10,126,240,0
2013,2,10,126,245,0
2013,2,10,126,250,0
2013,2,10,126,255,0
2013,2,10,126,260,0
2013,2,10,126,265,0
2013,2,10,126,270,0
2013,2,10,126,275,0
2013,2,10,126,280,0
2013,2,10,126,285,0
2013,2,10,126,290,0
2013,2,10,126,295,0
2013,2,10,126,300,0
2013,2,10,126,305,0
2013,2,10,126,310,0
2013,2,10,126,315,0
2013,2,10,126,320,0
2013,2,10,126,325,0
2013,2,10,126,330,0
2014,2,10,12,20,0
2014,2,10,12,25,0
2014,2,10,12,30,0
2014,2,10,12,35,0
2014,2,10,12,40,0
2014,2,10,12,45,0
2014,2,10,12,50,0
2014,2,10,12,55,0
2014,2,10,12,60,0
2014,2,10,12,65,0
2014,2,10,12,70,0
2014,2,10,12,75,0
2014,2,10,12,80,0
2014,2,10,12,85,0
2014,2,10,12,90,0
2014,2,10,12,95,0
2014,2,10,12,100,0
2014,2,10,12,105,0
2014,2,10,12,110,0
2014,2,10,12,115,0
2014,2,10,12,120,0
2014,2,10,12,125,0
2014,2,10,12,130,0
2014,2,10,12,135,0
2014,2,10,12,140,0
2014,2,10,12,145,0
2014,2,10,12,150,0
2014,2,10,12,155,0
2014,2,10,12,160,0
2014,2,10,12,165,1
2014,2,10,12,170,0
2014,2,10,12,175,2
2014,2,10,12,180,2
2014,2,10,12,185,1
2014,2,10,12,190,3
2014,2,10,12,195,0
2014,2,10,12,200,0
2014,2,10,12,205,1
2014,2,10,12,210,0
2014,2,10,12,215,2
2014,2,10,12,220,0
2014,2,10,12,225,0
2014,2,10,12,230,0
2014,2,10,12,235,0
2014,2,10,12,240,0
2014,2,10,12,245,0
2014,2,10,12,250,0
2014,2,10,12,255,0
2014,2,10,12,260,0
2014,2,10,12,265,0
2014,2,10,12,270,0
2014,2,10,12,275,0
2014,2,10,12,280,0
2014,2,10,12,285,0
2014,2,10,12,290,0
2014,2,10,12,295,0
2014,2,10,12,300,0
2014,2,10,12,305,0
2014,2,10,12,310,0
2014,2,10,12,315,0
2014,2,10,12,320,0
2014,2,10,12,325,0
2014,2,10,12,330,0
2015,2,10,12,20,0
2015,2,10,12,25,0
2015,2,10,12,30,0
2015,2,10,12,35,0
2015,2,10,12,40,0
2015,2,10,12,45,0
2015,2,10,12,50,0
2015,2,10,12,55,0
2015,2,10,12,60,0
2015,2,10,12,65,0
2015,2,10,12,70,0
2015,2,10,12,75,0
2015,2,10,12,80,0
2015,2,10,12,85,0
2015,2,10,12,90,0
2015,2,10,12,95,0
2015,2,10,12,100,0
2015,2,10,12,105,0
2015,2,10,12,110,0
2015,2,10,12,115,0
2015,2,10,12,120,0
2015,2,10,12,125,0
2015,2,10,12,130,0
2015,2,10,12,135,0
2015,2,10,12,140,0
2015,2,10,12,145,0
2015,2,10,12,150,0
2015,2,10,12,155,0
2015,2,10,12,160,0
2015,2,10,12,165,0
2015,2,10,12,170,0
2015,2,10,12,175,1
2015,2,10,12,180,1
2015,2,10,12,185,3
2015,2,10,12,190,1
2015,2,10,12,195,1
2015,2,10,12,200,0
2015,2,10,12,205,0
2015,2,10,12,210,1
2015,2,10,12,215,1
2015,2,10,12,220,0
2015,2,10,12,225,2
2015,2,10,12,230,1
2015,2,10,12,235,0
2015,2,10,12,240,0
2015,2,10,12,245,0
2015,2,10,12,250,0
2015,2,10,12,255,0
2015,2,10,12,260,0
2015,2,10,12,265,0
2015,2,10,12,270,0
2015,2,10,12,275,0
2015,2,10,12,280,0
2015,2,10,12,285,0
2015,2,10,12,290,0
2015,2,10,12,295,0
2015,2,10,12,300,0
2015,2,10,12,305,0
2015,2,10,12,310,0
2015,2,10,12,315,0
2015,2,10,12,320,0
2015,2,10,12,325,0
2015,2,10,12,330,0
2016,2,10,54,20,0
2016,2,10,54,25,0
2016,2,10,54,30,0
2016,2,10,54,35,0
2016,2,10,54,40,0
2016,2,10,54,45,0
2016,2,10,54,50,0
2016,2,10,54,55,0
2016,2,10,54,60,0
2016,2,10,54,65,0
2016,2,10,54,70,0
2016,2,10,54,75,0
2016,2,10,54,80,0
2016,2,10,54,85,0
2016,2,10,54,90,0
2016,2,10,54,95,0
2016,2,10,54,100,0
2016,2,10,54,105,0
2016,2,10,54,110,0
2016,2,10,54,115,0
2016,2,10,54,120,0
2016,2,10,54,125,0
2016,2,10,54,130,0
2016,2,10,54,135,1
2016,2,10,54,140,0
2016,2,10,54,145,1
2016,2,10,54,150,0
2016,2,10,54,155,0
2016,2,10,54,160,0
2016,2,10,54,165,0
2016,2,10,54,170,1
2016,2,10,54,175,0
2016,2,10,54,180,4
2016,2,10,54,185,3
2016,2,10,54,190,5
2016,2,10,54,195,5
2016,2,10,54,200,6
2016,2,10,54,205,5
2016,2,10,54,210,7
2016,2,10,54,215,5
2016,2,10,54,220,5
2016,2,10,54,225,1
2016,2,10,54,230,3
2016,2,10,54,235,0
2016,2,10,54,240,2
2016,2,10,54,245,0
2016,2,10,54,250,0
2016,2,10,54,255,0
2016,2,10,54,260,0
2016,2,10,54,265,0
2016,2,10,54,270,0
2016,2,10,54,275,0
2016,2,10,54,280,0
2016,2,10,54,285,0
2016,2,10,54,290,0
2016,2,10,54,295,0
2016,2,10,54,300,0
2016,2,10,54,305,0
2016,2,10,54,310,0
2016,2,10,54,315,0
2016,2,10,54,320,0
2016,2,10,54,325,0
2016,2,10,54,330,0
2017,2,10,25,20,0
2017,2,10,25,25,0
2017,2,10,25,30,0
2017,2,10,25,35,0
2017,2,10,25,40,0
2017,2,10,25,45,0
2017,2,10,25,50,0
2017,2,10,25,55,0
2017,2,10,25,60,0
2017,2,10,25,65,0
2017,2,10,25,70,0
2017,2,10,25,75,0
2017,2,10,25,80,0
2017,2,10,25,85,0
2017,2,10,25,90,0
2017,2,10,25,95,0
2017,2,10,25,100,0
2017,2,10,25,105,0
2017,2,10,25,110,0
2017,2,10,25,115,0
2017,2,10,25,120,0
2017,2,10,25,125,0
2017,2,10,25,130,0
2017,2,10,25,135,0
2017,2,10,25,140,0
2017,2,10,25,145,0
2017,2,10,25,150,0
2017,2,10,25,155,0
2017,2,10,25,160,0
2017,2,10,25,165,0
2017,2,10,25,170,0
2017,2,10,25,175,0
2017,2,10,25,180,3
2017,2,10,25,185,1
2017,2,10,25,190,3
2017,2,10,25,195,4
2017,2,10,25,200,7
2017,2,10,25,205,3
2017,2,10,25,210,2
2017,2,10,25,215,1
2017,2,10,25,220,0
2017,2,10,25,225,1
2017,2,10,25,230,0
2017,2,10,25,235,0
2017,2,10,25,240,0
2017,2,10,25,245,0
2017,2,10,25,250,0
2017,2,10,25,255,0
2017,2,10,25,260,0
2017,2,10,25,265,0
2017,2,10,25,270,0
2017,2,10,25,275,0
2017,2,10,25,280,0
2017,2,10,25,285,0
2017,2,10,25,290,0
2017,2,10,25,295,0
2017,2,10,25,300,0
2017,2,10,25,305,0
2017,2,10,25,310,0
2017,2,10,25,315,0
2017,2,10,25,320,0
2017,2,10,25,325,0
2017,2,10,25,330,0
2018,2,10,55,20,0
2018,2,10,55,25,0
2018,2,10,55,30,0
2018,2,10,55,35,0
2018,2,10,55,40,0
2018,2,10,55,45,0
2018,2,10,55,50,0
2018,2,10,55,55,0
2018,2,10,55,60,0
2018,2,10,55,65,0
2018,2,10,55,70,0
2018,2,10,55,75,0
2018,2,10,55,80,0
2018,2,10,55,85,0
2018,2,10,55,90,0
2018,2,10,55,95,0
2018,2,10,55,100,0
2018,2,10,55,105,0
2018,2,10,55,110,0
2018,2,10,55,115,0
2018,2,10,55,120,0
2018,2,10,55,125,0
2018,2,10,55,130,0
2018,2,10,55,135,0
2018,2,10,55,140,0
2018,2,10,55,145,0
2018,2,10,55,150,0
2018,2,10,55,155,0
2018,2,10,55,160,0
2018,2,10,55,165,0
2018,2,10,55,170,0
2018,2,10,55,175,1
2018,2,10,55,180,1
2018,2,10,55,185,1
2018,2,10,55,190,7
2018,2,10,55,195,7
2018,2,10,55,200,12
2018,2,10,55,205,8
2018,2,10,55,210,5
2018,2,10,55,215,6
2018,2,10,55,220,4
2018,2,10,55,225,1
2018,2,10,55,230,0
2018,2,10,55,235,1
2018,2,10,55,240,1
2018,2,10,55,245,0
2018,2,10,55,250,0
2018,2,10,55,255,0
2018,2,10,55,260,0
2018,2,10,55,265,0
2018,2,10,55,270,0
2018,2,10,55,275,0
2018,2,10,55,280,0
2018,2,10,55,285,0
2018,2,10,55,290,0
2018,2,10,55,295,0
2018,2,10,55,300,0
2018,2,10,55,305,0
2018,2,10,55,310,0
2018,2,10,55,315,0
2018,2,10,55,320,0
2018,2,10,55,325,0
2018,2,10,55,330,0
1996,11,16,55.2081,20,0
1996,11,16,55.2081,25,0
1996,11,16,55.2081,30,0
1996,11,16,55.2081,35,0
1996,11,16,55.2081,40,0
1996,11,16,55.2081,45,0
1996,11,16,55.2081,50,0
1996,11,16,55.2081,55,0
1996,11,16,55.2081,60,0.07344
1996,11,16,55.2081,65,0
1996,11,16,55.2081,70,0
1996,11,16,55.2081,75,0
1996,11,16,55.2081,80,0
1996,11,16,55.2081,85,0
1996,11,16,55.2081,90,0
1996,11,16,55.2081,95,0
1996,11,16,55.2081,100,0
1996,11,16,55.2081,105,0
1996,11,16,55.2081,110,0
1996,11,16,55.2081,115,0
1996,11,16,55.2081,120,0
1996,11,16,55.2081,125,0
1996,11,16,55.2081,130,0
1996,11,16,55.2081,135,0
1996,11,16,55.2081,140,0
1996,11,16,55.2081,145,0
1996,11,16,55.2081,150,0.07344
1996,11,16,55.2081,155,0.07344
1996,11,16,55.2081,160,0.22031
1996,11,16,55.2081,165,1.02818
1996,11,16,55.2081,170,4.74519
1996,11,16,55.2081,175,3.6435
1996,11,16,55.2081,180,3.56999
1996,11,16,55.2081,185,7.948
1996,11,16,55.2081,190,4.62699
1996,11,16,55.2081,195,10.0779
1996,11,16,55.2081,200,2.57056
1996,11,16,55.2081,205,7.36051
1996,11,16,55.2081,210,5.77344
1996,11,16,55.2081,215,3.27632
1996,11,16,55.2081,220,0.07344
1996,11,16,55.2081,225,0
1996,11,16,55.2081,230,0.07344
1996,11,16,55.2081,235,0
1996,11,16,55.2081,240,0
1996,11,16,55.2081,245,0
