Yr,Month,Fleet,Area,Weight,Obs,Exp,Nsamp_adj
2011,5,6,1,195,0.000913242,0.000937636,14.0169
2011,5,6,1,199,0.000913242,0.000929755,14.0169
2011,5,6,1,203,0.000913242,0.000923633,14.0169
2011,5,6,1,207,0.000913242,0.000920239,14.0169
2011,5,6,1,211,0.000913242,0.000917858,14.0169
2011,5,6,1,215,0.000913242,0.000916081,14.0169
2011,5,6,1,219,0.000913242,0.000915111,14.0169
2011,5,6,1,223,0.000913242,0.000914457,14.0169
2011,5,6,1,227,0.000913242,0.000914001,14.0169
2011,5,6,1,231,0.000913242,0.00091371,14.0169
2011,5,6,1,235,0.000913242,0.000913542,14.0169
2011,5,6,1,239,0.000913242,0.000913432,14.0169
2011,5,6,1,243,0.000913242,0.000913361,14.0169
2011,5,6,1,247,0.000913242,0.000913426,14.0169
2011,8,6,1,5,0.000913242,0.000913242,34.1094
2011,8,6,1,7,0.000913242,0.000913242,34.1094
2011,8,6,1,9,0.000913242,0.000913242,34.1094
2011,8,6,1,11,0.000913242,0.000913243,34.1094
2011,8,6,1,13,0.00564505,0.000913245,34.1094
2011,8,6,1,15,0.000913242,0.000913265,34.1094
2011,8,6,1,17,0.00327915,0.000913378,34.1094
2011,8,6,1,19,0.000913242,0.000913806,34.1094
2011,8,6,1,21,0.000913242,0.000915088,34.1094
2011,8,6,1,23,0.000913242,0.000918245,34.1094
2011,8,6,1,25,0.000913242,0.000925895,34.1094
2011,8,6,1,27,0.000913242,0.000945108,34.1094
2011,8,6,1,29,0.000913242,0.000992695,34.1094
2011,8,6,1,31,0.000913242,0.0011053,34.1094
2011,8,6,1,33,0.000913242,0.00134804,34.1094
2011,8,6,1,35,0.00327915,0.00180433,34.1094
2011,8,6,1,37,0.000913242,0.0025557,34.1094
2011,8,6,1,39,0.00327915,0.00373475,34.1094
2011,8,6,1,41,0.00327915,0.00537041,34.1094
2011,8,6,1,43,0.00327915,0.00742874,34.1094
2011,8,6,1,45,0.00801101,0.00988275,34.1094
2011,8,6,1,47,0.0103769,0.0126501,34.1094
2011,8,6,1,49,0.00801101,0.0156412,34.1094
2011,8,6,1,51,0.00564505,0.0189502,34.1094
2011,8,6,1,53,0.0151087,0.0222783,34.1094
2011,8,6,1,55,0.00564505,0.0256077,34.1094
2011,8,6,1,57,0.0103769,0.0288923,34.1094
2011,8,6,1,59,0.0174746,0.0324646,34.1094
2011,8,6,1,61,0.0245724,0.0353716,34.1094
2011,8,6,1,63,0.0198405,0.0381109,34.1094
2011,8,6,1,65,0.0198405,0.0402988,34.1094
2011,8,6,1,67,0.0316701,0.0417979,34.1094
2011,8,6,1,69,0.0434997,0.0425958,34.1094
2011,8,6,1,71,0.0269383,0.0426323,34.1094
2011,8,6,1,73,0.0269383,0.0419573,34.1094
2011,8,6,1,75,0.0293042,0.0405138,34.1094
2011,8,6,1,77,0.0411338,0.0387393,34.1094
2011,8,6,1,79,0.0529633,0.0364334,34.1094
2011,8,6,1,81,0.0411338,0.0340398,34.1094
2011,8,6,1,83,0.036402,0.0316836,34.1094
2011,8,6,1,85,0.0434997,0.029204,34.1094
2011,8,6,1,87,0.0245724,0.0264015,34.1094
2011,8,6,1,89,0.0553291,0.0240543,34.1094
2011,8,6,1,91,0.036402,0.021831,34.1094
2011,8,6,1,93,0.0316701,0.0197646,34.1094
2011,8,6,1,95,0.0174746,0.0178285,34.1094
2011,8,6,1,97,0.0387679,0.0159948,34.1094
2011,8,6,1,99,0.0174746,0.0145135,34.1094
2011,8,6,1,101,0.0293042,0.0131944,34.1094
2011,8,6,1,103,0.0293042,0.0120215,34.1094
2011,8,6,1,105,0.0103769,0.0109773,34.1094
2011,8,6,1,107,0.0198405,0.0100441,34.1094
2011,8,6,1,109,0.0127428,0.00920544,34.1094
2011,8,6,1,111,0.00801101,0.00844709,34.1094
2011,8,6,1,113,0.0127428,0.00775696,34.1094
2011,8,6,1,115,0.0174746,0.00712533,34.1094
2011,8,6,1,117,0.00564505,0.0065447,34.1094
2011,8,6,1,119,0.00564505,0.00600936,34.1094
2011,8,6,1,121,0.00327915,0.00551507,34.1094
2011,8,6,1,123,0.00327915,0.00505866,34.1094
2011,8,6,1,125,0.0174746,0.0046377,34.1094
2011,8,6,1,127,0.00327915,0.00425024,34.1094
2011,8,6,1,129,0.000913242,0.00389458,34.1094
2011,8,6,1,131,0.000913242,0.00356914,34.1094
2011,8,6,1,133,0.00801101,0.00327235,34.1094
2011,8,6,1,135,0.00327915,0.00300263,34.1094
2011,8,6,1,137,0.000913242,0.00275838,34.1094
2011,8,6,1,139,0.000913242,0.00396431,34.1094
2011,8,6,1,143,0.00327915,0.00320664,34.1094
2011,8,6,1,147,0.00327915,0.00264872,34.1094
2011,8,6,1,151,0.00327915,0.00221736,34.1094
2011,8,6,1,155,0.000913242,0.00185928,34.1094
2011,8,6,1,159,0.000913242,0.00160269,34.1094
2011,8,6,1,163,0.000913242,0.00141516,34.1094
2011,8,6,1,167,0.000913242,0.00126113,34.1094
2011,8,6,1,171,0.000913242,0.00116591,34.1094
2011,8,6,1,175,0.000913242,0.00108293,34.1094
2011,8,6,1,179,0.000913242,0.0010352,34.1094
2011,8,6,1,183,0.000913242,0.000993228,34.1094
2011,8,6,1,187,0.000913242,0.000969508,34.1094
2011,8,6,1,191,0.000913242,0.000950329,34.1094
2011,8,6,1,195,0.000913242,0.000938183,34.1094
2011,8,6,1,199,0.000913242,0.000930138,34.1094
2011,8,6,1,203,0.000913242,0.000923879,34.1094
2011,8,6,1,207,0.000913242,0.000920407,34.1094
2011,8,6,1,211,0.000913242,0.00091797,34.1094
2011,8,6,1,215,0.000913242,0.00091615,34.1094
2011,8,6,1,219,0.000913242,0.000915157,34.1094
2011,8,6,1,223,0.000913242,0.000914486,34.1094
2011,8,6,1,227,0.000913242,0.000914019,34.1094
2011,8,6,1,231,0.000913242,0.000913721,34.1094
2011,8,6,1,235,0.000913242,0.000913549,34.1094
2011,8,6,1,239,0.000913242,0.000913436,34.1094
2011,8,6,1,243,0.000913242,0.000913363,34.1094
2011,8,6,1,247,0.000913242,0.00091343,34.1094
2011,11,6,1,5,0.000913242,0.000913242,67.232
2011,11,6,1,7,0.00211329,0.000913242,67.232
2011,11,6,1,9,0.000913242,0.000913242,67.232
2011,11,6,1,11,0.000913242,0.000913242,67.232
2011,11,6,1,13,0.000913242,0.000913243,67.232
2011,11,6,1,15,0.00331336,0.000913254,67.232
2011,11,6,1,17,0.000913242,0.000913338,67.232
2011,11,6,1,19,0.000913242,0.000913787,67.232
2011,11,6,1,21,0.00331336,0.000915575,67.232
2011,11,6,1,23,0.00331336,0.000920839,67.232
2011,11,6,1,25,0.00211329,0.000933632,67.232
2011,11,6,1,27,0.00211329,0.00096022,67.232
2011,11,6,1,29,0.000913242,0.00101005,67.232
2011,11,6,1,31,0.000913242,0.00110292,67.232
2011,11,6,1,33,0.000913242,0.00127868,67.232
2011,11,6,1,35,0.00211329,0.00160347,67.232
2011,11,6,1,37,0.00211329,0.00216825,67.232
2011,11,6,1,39,0.000913242,0.00314088,67.232
2011,11,6,1,41,0.00331336,0.00464399,67.232
2011,11,6,1,43,0.00211329,0.00674311,67.232
2011,11,6,1,45,0.00331336,0.00948094,67.232
2011,11,6,1,47,0.00811359,0.012786,67.232
2011,11,6,1,49,0.0141139,0.016501,67.232
2011,11,6,1,51,0.0105137,0.0206273,67.232
2011,11,6,1,53,0.0189141,0.0246306,67.232
2011,11,6,1,55,0.0285146,0.0283773,67.232
2011,11,6,1,57,0.0285146,0.0317758,67.232
2011,11,6,1,59,0.0369148,0.0350954,67.232
2011,11,6,1,61,0.0309148,0.0375213,67.232
2011,11,6,1,63,0.0333147,0.0396043,67.232
2011,11,6,1,65,0.0333147,0.0410969,67.232
2011,11,6,1,67,0.0441152,0.0419897,67.232
2011,11,6,1,69,0.0345149,0.0422914,67.232
2011,11,6,1,71,0.0477153,0.0420007,67.232
2011,11,6,1,73,0.0441152,0.0411504,67.232
2011,11,6,1,75,0.0429152,0.0396404,67.232
2011,11,6,1,77,0.0369148,0.037883,67.232
2011,11,6,1,79,0.0465154,0.0356364,67.232
2011,11,6,1,81,0.0333147,0.0333116,67.232
2011,11,6,1,83,0.0201141,0.031015,67.232
2011,11,6,1,85,0.0297145,0.0285848,67.232
2011,11,6,1,87,0.0249144,0.025822,67.232
2011,11,6,1,89,0.016514,0.0234971,67.232
2011,11,6,1,91,0.0213142,0.0212893,67.232
2011,11,6,1,93,0.0297145,0.0192348,67.232
2011,11,6,1,95,0.0201141,0.0173104,67.232
2011,11,6,1,97,0.0201141,0.0154907,67.232
2011,11,6,1,99,0.0141139,0.0140251,67.232
2011,11,6,1,101,0.0213142,0.0127246,67.232
2011,11,6,1,103,0.0117137,0.0115732,67.232
2011,11,6,1,105,0.0141139,0.0105528,67.232
2011,11,6,1,107,0.00931363,0.00964544,67.232
2011,11,6,1,109,0.00931363,0.00883412,67.232
2011,11,6,1,111,0.0105137,0.00810397,67.232
2011,11,6,1,113,0.00811359,0.00744242,67.232
2011,11,6,1,115,0.0141139,0.00683932,67.232
2011,11,6,1,117,0.00571347,0.00628667,67.232
2011,11,6,1,119,0.0105137,0.0057784,67.232
2011,11,6,1,121,0.00691352,0.00530992,67.232
2011,11,6,1,123,0.0045134,0.00487782,67.232
2011,11,6,1,125,0.0045134,0.00447948,67.232
2011,11,6,1,127,0.000913242,0.00411281,67.232
2011,11,6,1,129,0.0045134,0.00377605,67.232
2011,11,6,1,131,0.0045134,0.00346762,67.232
2011,11,6,1,133,0.0045134,0.00318601,67.232
2011,11,6,1,135,0.00331336,0.00292972,67.232
2011,11,6,1,137,0.00211329,0.00269723,67.232
2011,11,6,1,139,0.000913242,0.00387132,67.232
2011,11,6,1,143,0.0045134,0.0031458,67.232
2011,11,6,1,147,0.00331333,0.00260905,67.232
2011,11,6,1,151,0.0045134,0.00219227,67.232
2011,11,6,1,155,0.00331336,0.0018447,67.232
2011,11,6,1,159,0.00211329,0.00159444,67.232
2011,11,6,1,163,0.00211329,0.00141078,67.232
2011,11,6,1,167,0.00211329,0.00125928,67.232
2011,11,6,1,171,0.000913242,0.00116524,67.232
2011,11,6,1,175,0.000913242,0.001083,67.232
2011,11,6,1,179,0.000913242,0.00103552,67.232
2011,11,6,1,183,0.000913242,0.000993642,67.232
2011,11,6,1,187,0.000913242,0.000969903,67.232
2011,11,6,1,191,0.000913242,0.000950661,67.232
2011,11,6,1,195,0.000913242,0.000938446,67.232
2011,11,6,1,199,0.000913242,0.000930338,67.232
2011,11,6,1,203,0.000913242,0.00092402,67.232
2011,11,6,1,207,0.000913242,0.000920509,67.232
2011,11,6,1,211,0.000913242,0.00091804,67.232
2011,11,6,1,215,0.000913242,0.000916195,67.232
2011,11,6,1,219,0.000913242,0.000915187,67.232
2011,11,6,1,223,0.000913242,0.000914507,67.232
2011,11,6,1,227,0.000913242,0.000914032,67.232
2011,11,6,1,231,0.000913242,0.000913729,67.232
2011,11,6,1,235,0.000913242,0.000913554,67.232
2011,11,6,1,239,0.000913242,0.000913439,67.232
2011,11,6,1,243,0.000913242,0.000913365,67.232
2011,11,6,1,247,0.000913242,0.000913433,67.232
2012,5,6,1,5,0.000913242,0.000913242,14.4459
2012,5,6,1,7,0.000913242,0.000913243,14.4459
2012,5,6,1,9,0.000913242,0.000913243,14.4459
2012,5,6,1,11,0.000913242,0.000913244,14.4459
2012,5,6,1,13,0.000913242,0.000913247,14.4459
2012,5,6,1,15,0.000913242,0.000913268,14.4459
2012,5,6,1,17,0.000913242,0.000913346,14.4459
2012,5,6,1,19,0.000913242,0.000913583,14.4459
2012,5,6,1,21,0.000913242,0.000914332,14.4459
2012,5,6,1,23,0.000913242,0.000916872,14.4459
2012,5,6,1,25,0.00676734,0.000925485,14.4459
2012,5,6,1,27,0.000913242,0.0009511,14.4459
2012,5,6,1,29,0.000913242,0.00101451,14.4459
2012,5,6,1,31,0.000913242,0.00115135,14.4459
2012,5,6,1,33,0.00676734,0.00141041,14.4459
2012,5,6,1,35,0.000913242,0.00183849,14.4459
2012,5,6,1,37,0.000913242,0.00247026,14.4459
2012,5,6,1,39,0.000913242,0.00338637,14.4459
2012,5,6,1,41,0.0126214,0.00461448,14.4459
2012,5,6,1,43,0.000913242,0.00619087,14.4459
2012,5,6,1,45,0.00676734,0.00820698,14.4459
2012,5,6,1,47,0.000913242,0.0107372,14.4459
2012,5,6,1,49,0.0184755,0.0138276,14.4459
2012,5,6,1,51,0.00676734,0.0176868,14.4459
2012,5,6,1,53,0.00676734,0.0219568,14.4459
2012,5,6,1,55,0.0184755,0.0264635,14.4459
2012,5,6,1,57,0.0126214,0.0309888,14.4459
2012,5,6,1,59,0.0301839,0.0358201,14.4459
2012,5,6,1,61,0.0418921,0.0395474,14.4459
2012,5,6,1,63,0.0301839,0.0427957,14.4459
2012,5,6,1,65,0.0536003,0.045059,14.4459
2012,5,6,1,67,0.0536003,0.0462901,14.4459
2012,5,6,1,69,0.0536003,0.0465138,14.4459
2012,5,6,1,71,0.0945791,0.0458299,14.4459
2012,5,6,1,73,0.0418921,0.0443828,14.4459
2012,5,6,1,75,0.0536003,0.0421073,14.4459
2012,5,6,1,77,0.0536003,0.0396747,14.4459
2012,5,6,1,79,0.036038,0.0367408,14.4459
2012,5,6,1,81,0.0418921,0.0338408,14.4459
2012,5,6,1,83,0.0243296,0.0311158,14.4459
2012,5,6,1,85,0.0477462,0.0283447,14.4459
2012,5,6,1,87,0.0301839,0.0253051,14.4459
2012,5,6,1,89,0.0184755,0.0228192,14.4459
2012,5,6,1,91,0.036038,0.0205048,14.4459
2012,5,6,1,93,0.00676734,0.0183856,14.4459
2012,5,6,1,95,0.0301839,0.016427,14.4459
2012,5,6,1,97,0.00676734,0.0145966,14.4459
2012,5,6,1,99,0.0126214,0.0131367,14.4459
2012,5,6,1,101,0.0184755,0.0118515,14.4459
2012,5,6,1,103,0.0184755,0.0107221,14.4459
2012,5,6,1,105,0.00676734,0.00972882,14.4459
2012,5,6,1,107,0.000913242,0.00885235,14.4459
2012,5,6,1,109,0.000913242,0.00807512,14.4459
2012,5,6,1,111,0.000913242,0.00738173,14.4459
2012,5,6,1,113,0.00676734,0.00675918,14.4459
2012,5,6,1,115,0.000913242,0.00619688,14.4459
2012,5,6,1,117,0.000913242,0.00568637,14.4459
2012,5,6,1,119,0.000913242,0.00522105,14.4459
2012,5,6,1,121,0.000913242,0.00479577,14.4459
2012,5,6,1,123,0.000913242,0.00440653,14.4459
2012,5,6,1,125,0.000913242,0.00405017,14.4459
2012,5,6,1,127,0.000913242,0.00372412,14.4459
2012,5,6,1,129,0.000913242,0.0034262,14.4459
2012,5,6,1,131,0.000913242,0.00315451,14.4459
2012,5,6,1,133,0.000913242,0.00290728,14.4459
2012,5,6,1,135,0.000913242,0.00268288,14.4459
2012,5,6,1,137,0.000913242,0.00247973,14.4459
2012,5,6,1,139,0.000913242,0.00351414,14.4459
2012,5,6,1,143,0.000913242,0.00288161,14.4459
2012,5,6,1,147,0.000913242,0.00241322,14.4459
2012,5,6,1,151,0.000913242,0.00204873,14.4459
2012,5,6,1,155,0.000913242,0.00174376,14.4459
2012,5,6,1,159,0.000913242,0.00152323,14.4459
2012,5,6,1,163,0.000913242,0.0013607,14.4459
2012,5,6,1,167,0.000913242,0.00122595,14.4459
2012,5,6,1,171,0.000913242,0.00114189,14.4459
2012,5,6,1,175,0.000913242,0.001068,14.4459
2012,5,6,1,179,0.000913242,0.00102513,14.4459
2012,5,6,1,183,0.000913242,0.00098713,14.4459
2012,5,6,1,187,0.000913242,0.000965488,14.4459
2012,5,6,1,191,0.000913242,0.000947872,14.4459
2012,5,6,1,195,0.000913242,0.000936641,14.4459
2012,5,6,1,199,0.000913242,0.000929159,14.4459
2012,5,6,1,203,0.000913242,0.000923307,14.4459
2012,5,6,1,207,0.000913242,0.000920043,14.4459
2012,5,6,1,211,0.000913242,0.000917742,14.4459
2012,5,6,1,215,0.000913242,0.000916018,14.4459
2012,5,6,1,219,0.000913242,0.000915074,14.4459
2012,5,6,1,223,0.000913242,0.000914435,14.4459
2012,5,6,1,227,0.000913242,0.000913988,14.4459
2012,5,6,1,231,0.000913242,0.000913702,14.4459
2012,5,6,1,235,0.000913242,0.000913537,14.4459
2012,5,6,1,239,0.000913242,0.000913429,14.4459
2012,5,6,1,243,0.000913242,0.000913359,14.4459
2012,5,6,1,247,0.000913242,0.000913423,14.4459
2012,8,6,1,5,0.000913242,0.000913242,27.405
2012,8,6,1,7,0.00397784,0.000913242,27.405
2012,8,6,1,9,0.000913242,0.000913242,27.405
2012,8,6,1,11,0.000913242,0.000913243,27.405
2012,8,6,1,13,0.00397784,0.000913247,27.405
2012,8,6,1,15,0.000913242,0.000913276,27.405
2012,8,6,1,17,0.000913242,0.000913438,27.405
2012,8,6,1,19,0.000913242,0.000914049,27.405
2012,8,6,1,21,0.00397784,0.000915822,27.405
2012,8,6,1,23,0.000913242,0.000919898,27.405
2012,8,6,1,25,0.000913242,0.000928657,27.405
2012,8,6,1,27,0.000913242,0.000947842,27.405
2012,8,6,1,29,0.00397784,0.000991022,27.405
2012,8,6,1,31,0.000913242,0.00108855,27.405
2012,8,6,1,33,0.00397784,0.00129532,27.405
2012,8,6,1,35,0.000913242,0.00168333,27.405
2012,8,6,1,37,0.000913242,0.00232586,27.405
2012,8,6,1,39,0.00397784,0.00334533,27.405
2012,8,6,1,41,0.010107,0.0047839,27.405
2012,8,6,1,43,0.00704237,0.00663761,27.405
2012,8,6,1,45,0.0223652,0.00891791,27.405
2012,8,6,1,47,0.00704237,0.0115921,27.405
2012,8,6,1,49,0.00704237,0.0146159,27.405
2012,8,6,1,51,0.0162361,0.018132,27.405
2012,8,6,1,53,0.010107,0.0218407,27.405
2012,8,6,1,55,0.0162361,0.0256902,27.405
2012,8,6,1,57,0.0131715,0.0295876,27.405
2012,8,6,1,59,0.0622046,0.0339005,27.405
2012,8,6,1,61,0.0254298,0.0374312,27.405
2012,8,6,1,63,0.0284944,0.0407469,27.405
2012,8,6,1,65,0.0560755,0.0433579,27.405
2012,8,6,1,67,0.0499464,0.0450961,27.405
2012,8,6,1,69,0.0315589,0.0459413,27.405
2012,8,6,1,71,0.0376881,0.0458457,27.405
2012,8,6,1,73,0.0652692,0.0448881,27.405
2012,8,6,1,75,0.0530109,0.0430062,27.405
2012,8,6,1,77,0.0346235,0.0407769,27.405
2012,8,6,1,79,0.0376881,0.0379334,27.405
2012,8,6,1,81,0.0315589,0.0350141,27.405
2012,8,6,1,83,0.0560755,0.0321985,27.405
2012,8,6,1,85,0.0223652,0.0292921,27.405
2012,8,6,1,87,0.0346235,0.0260758,27.405
2012,8,6,1,89,0.0284944,0.0234367,27.405
2012,8,6,1,91,0.0346235,0.0209811,27.405
2012,8,6,1,93,0.0284944,0.0187388,27.405
2012,8,6,1,95,0.00397784,0.0166753,27.405
2012,8,6,1,97,0.000913242,0.0147572,27.405
2012,8,6,1,99,0.00704237,0.0132363,27.405
2012,8,6,1,101,0.00704237,0.0119046,27.405
2012,8,6,1,103,0.00704237,0.0107406,27.405
2012,8,6,1,105,0.0131715,0.00972207,27.405
2012,8,6,1,107,0.010107,0.00882766,27.405
2012,8,6,1,109,0.00397784,0.0080381,27.405
2012,8,6,1,111,0.00397784,0.00733667,27.405
2012,8,6,1,113,0.00397784,0.00670933,27.405
2012,8,6,1,115,0.00704237,0.0061447,27.405
2012,8,6,1,117,0.000913242,0.00563372,27.405
2012,8,6,1,119,0.00397784,0.00516932,27.405
2012,8,6,1,121,0.000913242,0.00474598,27.405
2012,8,6,1,123,0.00704237,0.00435941,27.405
2012,8,6,1,125,0.00704237,0.00400623,27.405
2012,8,6,1,127,0.00397784,0.00368367,27.405
2012,8,6,1,129,0.00397784,0.0033894,27.405
2012,8,6,1,131,0.00397784,0.00312139,27.405
2012,8,6,1,133,0.000913242,0.00287779,27.405
2012,8,6,1,135,0.000913242,0.00265687,27.405
2012,8,6,1,137,0.00397784,0.00245701,27.405
2012,8,6,1,139,0.00397784,0.00347766,27.405
2012,8,6,1,143,0.00397784,0.00285602,27.405
2012,8,6,1,147,0.000913242,0.00239562,27.405
2012,8,6,1,151,0.000913242,0.00203712,27.405
2012,8,6,1,155,0.000913242,0.0017368,27.405
2012,8,6,1,159,0.000913242,0.00151928,27.405
2012,8,6,1,163,0.000913242,0.0013587,27.405
2012,8,6,1,167,0.000913242,0.00122526,27.405
2012,8,6,1,171,0.000913242,0.00114184,27.405
2012,8,6,1,175,0.000913242,0.00106835,27.405
2012,8,6,1,179,0.000913242,0.0010256,27.405
2012,8,6,1,183,0.000913242,0.000987621,27.405
2012,8,6,1,187,0.000913242,0.000965937,27.405
2012,8,6,1,191,0.000913242,0.000948244,27.405
2012,8,6,1,195,0.000913242,0.00093694,27.405
2012,8,6,1,199,0.000913242,0.000929391,27.405
2012,8,6,1,203,0.000913242,0.000923474,27.405
2012,8,6,1,207,0.000913242,0.000920167,27.405
2012,8,6,1,211,0.000913242,0.000917832,27.405
2012,8,6,1,215,0.000913242,0.000916078,27.405
2012,8,6,1,219,0.000913242,0.000915116,27.405
2012,8,6,1,223,0.000913242,0.000914464,27.405
2012,8,6,1,227,0.000913242,0.000914007,27.405
2012,8,6,1,231,0.000913242,0.000913715,27.405
2012,8,6,1,235,0.000913242,0.000913545,27.405
2012,8,6,1,239,0.000913242,0.000913434,27.405
2012,8,6,1,243,0.000913242,0.000913362,27.405
2012,8,6,1,247,0.000913242,0.000913429,27.405
2012,11,6,1,5,0.000913242,0.000913242,47.1098
2012,11,6,1,7,0.000913242,0.000913242,47.1098
2012,11,6,1,9,0.000913242,0.000913242,47.1098
2012,11,6,1,11,0.000913242,0.000913242,47.1098
2012,11,6,1,13,0.000913242,0.000913244,47.1098
2012,11,6,1,15,0.000913242,0.000913259,47.1098
2012,11,6,1,17,0.000913242,0.000913386,47.1098
2012,11,6,1,19,0.00449458,0.000914058,47.1098
2012,11,6,1,21,0.000913242,0.00091672,47.1098
2012,11,6,1,23,0.00270391,0.000924484,47.1098
2012,11,6,1,25,0.00270391,0.000942953,47.1098
2012,11,6,1,27,0.00449458,0.000979694,47.1098
2012,11,6,1,29,0.000913242,0.00104352,47.1098
2012,11,6,1,31,0.000913242,0.00115051,47.1098
2012,11,6,1,33,0.00270391,0.00133102,47.1098
2012,11,6,1,35,0.000913242,0.00163699,47.1098
2012,11,6,1,37,0.000913242,0.00214343,47.1098
2012,11,6,1,39,0.00270391,0.00299699,47.1098
2012,11,6,1,41,0.00270391,0.00431064,47.1098
2012,11,6,1,43,0.00628525,0.00615646,47.1098
2012,11,6,1,45,0.00449458,0.00859479,47.1098
2012,11,6,1,47,0.0134479,0.011593,47.1098
2012,11,6,1,49,0.00986659,0.0150456,47.1098
2012,11,6,1,51,0.0170293,0.0190075,47.1098
2012,11,6,1,53,0.0277733,0.0230142,47.1098
2012,11,6,1,55,0.0170293,0.0269441,47.1098
2012,11,6,1,57,0.0295639,0.0306951,47.1098
2012,11,6,1,59,0.0367267,0.0345978,47.1098
2012,11,6,1,61,0.0295639,0.0376453,47.1098
2012,11,6,1,63,0.0188199,0.0404327,47.1098
2012,11,6,1,65,0.0385173,0.0426047,47.1098
2012,11,6,1,67,0.0564241,0.0440666,47.1098
2012,11,6,1,69,0.0474708,0.0448158,47.1098
2012,11,6,1,71,0.0528429,0.0447924,47.1098
2012,11,6,1,73,0.0367267,0.0440299,47.1098
2012,11,6,1,75,0.0474708,0.0424378,47.1098
2012,11,6,1,77,0.0367267,0.0404767,47.1098
2012,11,6,1,79,0.051052,0.0379031,47.1098
2012,11,6,1,81,0.0313546,0.0351953,47.1098
2012,11,6,1,83,0.0259826,0.0325144,47.1098
2012,11,6,1,85,0.0259826,0.029688,47.1098
2012,11,6,1,87,0.0420987,0.0264989,47.1098
2012,11,6,1,89,0.0295639,0.0238418,47.1098
2012,11,6,1,91,0.0224013,0.021344,47.1098
2012,11,6,1,93,0.0206106,0.0190454,47.1098
2012,11,6,1,95,0.0206106,0.0169185,47.1098
2012,11,6,1,97,0.0170293,0.0149347,47.1098
2012,11,6,1,99,0.0170293,0.0133594,47.1098
2012,11,6,1,101,0.0134479,0.0119804,47.1098
2012,11,6,1,103,0.00807592,0.0107768,47.1098
2012,11,6,1,105,0.00807592,0.00972618,47.1098
2012,11,6,1,107,0.00628525,0.0088066,47.1098
2012,11,6,1,109,0.00270391,0.00799799,47.1098
2012,11,6,1,111,0.00807592,0.00728274,47.1098
2012,11,6,1,113,0.00628525,0.006646,47.1098
2012,11,6,1,115,0.00628525,0.0060756,47.1098
2012,11,6,1,117,0.00807592,0.00556178,47.1098
2012,11,6,1,119,0.00449458,0.00509683,47.1098
2012,11,6,1,121,0.00449458,0.00467474,47.1098
2012,11,6,1,123,0.000913242,0.00429076,47.1098
2012,11,6,1,125,0.00986659,0.0039411,47.1098
2012,11,6,1,127,0.00270391,0.00362271,47.1098
2012,11,6,1,129,0.000913242,0.003333,47.1098
2012,11,6,1,131,0.00270391,0.00306973,47.1098
2012,11,6,1,133,0.00270391,0.0028309,47.1098
2012,11,6,1,135,0.000913242,0.00261466,47.1098
2012,11,6,1,137,0.00270391,0.0024193,47.1098
2012,11,6,1,139,0.000913242,0.00341471,47.1098
2012,11,6,1,143,0.00449458,0.00280872,47.1098
2012,11,6,1,147,0.00270391,0.00236033,47.1098
2012,11,6,1,151,0.00270391,0.00201126,47.1098
2012,11,6,1,155,0.00270391,0.00171879,47.1098
2012,11,6,1,159,0.000913242,0.00150679,47.1098
2012,11,6,1,163,0.000913242,0.00135014,47.1098
2012,11,6,1,167,0.00270391,0.0012198,47.1098
2012,11,6,1,171,0.000913242,0.00113819,47.1098
2012,11,6,1,175,0.000913242,0.00106617,47.1098
2012,11,6,1,179,0.000913242,0.0010242,47.1098
2012,11,6,1,183,0.000913242,0.000986851,47.1098
2012,11,6,1,187,0.000913242,0.000965478,47.1098
2012,11,6,1,191,0.000913242,0.000948007,47.1098
2012,11,6,1,195,0.000913242,0.000936822,47.1098
2012,11,6,1,199,0.000913242,0.000929338,47.1098
2012,11,6,1,203,0.000913242,0.000923461,47.1098
2012,11,6,1,207,0.000913242,0.000920169,47.1098
2012,11,6,1,211,0.000913242,0.000917841,47.1098
2012,11,6,1,215,0.000913242,0.000916088,47.1098
2012,11,6,1,219,0.000913242,0.000915125,47.1098
2012,11,6,1,223,0.000913242,0.000914472,47.1098
2012,11,6,1,227,0.000913242,0.000914013,47.1098
2012,11,6,1,231,0.000913242,0.000913719,47.1098
2012,11,6,1,235,0.000913242,0.000913548,47.1098
2012,11,6,1,239,0.000913242,0.000913436,47.1098
2012,11,6,1,243,0.000913242,0.000913364,47.1098
2012,11,6,1,247,0.000913242,0.000913432,47.1098
2013,5,6,1,5,0.000913242,0.000913243,15.6026
2013,5,6,1,7,0.000913242,0.000913244,15.6026
2013,5,6,1,9,0.000913242,0.000913245,15.6026
2013,5,6,1,11,0.000913242,0.000913245,15.6026
2013,5,6,1,13,0.000913242,0.000913252,15.6026
2013,5,6,1,15,0.000913242,0.000913289,15.6026
2013,5,6,1,17,0.00622275,0.000913429,15.6026
2013,5,6,1,19,0.000913242,0.00091384,15.6026
2013,5,6,1,21,0.000913242,0.000915063,15.6026
2013,5,6,1,23,0.000913242,0.000919002,15.6026
2013,5,6,1,25,0.00622275,0.000932037,15.6026
2013,5,6,1,27,0.000913242,0.000970415,15.6026
2013,5,6,1,29,0.000913242,0.00106479,15.6026
2013,5,6,1,31,0.000913242,0.0012668,15.6026
2013,5,6,1,33,0.000913242,0.00164407,15.6026
2013,5,6,1,35,0.00622275,0.0022541,15.6026
2013,5,6,1,37,0.000913242,0.00312504,15.6026
