Fleet,Fleet_Name,Yr,Seas,Catch
5,F05_LL.TW.4,1985,3,6.28186
5,F05_LL.TW.4,1985,4,5.24934
5,F05_LL.TW.4,1986,1,12.6967
5,F05_LL.TW.4,1986,2,1.83868
5,F05_LL.TW.4,1986,3,2.63607
5,F05_LL.TW.4,1986,4,0.637726
5,F05_LL.TW.4,1987,1,0.486334
5,F05_LL.TW.4,1987,2,7.67525
5,F05_LL.TW.4,1987,3,4.45178
5,F05_LL.TW.4,1987,4,0
5,F05_LL.TW.4,1988,1,3.09373
5,F05_LL.TW.4,1988,2,4.58697
5,F05_LL.TW.4,1988,3,11.3584
5,F05_LL.TW.4,1988,4,3.11036
5,F05_LL.TW.4,1989,1,16.7289
5,F05_LL.TW.4,1989,2,6.94197
5,F05_LL.TW.4,1989,3,43.7373
5,F05_LL.TW.4,1989,4,0.997147
5,F05_LL.TW.4,1990,1,1.68565
5,F05_LL.TW.4,1990,2,0.818387
5,F05_LL.TW.4,1990,3,42.8365
5,F05_LL.TW.4,1990,4,0
5,F05_LL.TW.4,1991,1,0
5,F05_LL.TW.4,1991,2,20.5418
5,F05_LL.TW.4,1991,3,67.6772
5,F05_LL.TW.4,1991,4,7.9606
5,F05_LL.TW.4,1992,1,24.0075
5,F05_LL.TW.4,1992,2,23.604
5,F05_LL.TW.4,1992,3,21.1189
5,F05_LL.TW.4,1992,4,51.7061
5,F05_LL.TW.4,1993,1,39.9545
5,F05_LL.TW.4,1993,2,36.5938
5,F05_LL.TW.4,1993,3,23.1932
5,F05_LL.TW.4,1993,4,40.5266
5,F05_LL.TW.4,1994,1,90.2597
5,F05_LL.TW.4,1994,2,68.1127
5,F05_LL.TW.4,1994,3,56.9212
5,F05_LL.TW.4,1994,4,35.218
5,F05_LL.TW.4,1995,1,1.65244
5,F05_LL.TW.4,1995,2,3.00899
5,F05_LL.TW.4,1995,3,2.0651
5,F05_LL.TW.4,1995,4,3.45674
5,F05_LL.TW.4,1996,1,11.7602
5,F05_LL.TW.4,1996,2,8.9456
5,F05_LL.TW.4,1996,3,8.72597
5,F05_LL.TW.4,1996,4,3.05153
5,F05_LL.TW.4,1997,1,1.54253
5,F05_LL.TW.4,1997,2,6.51233
5,F05_LL.TW.4,1997,3,10.6811
5,F05_LL.TW.4,1997,4,5.53249
5,F05_LL.TW.4,1998,1,4.53152
5,F05_LL.TW.4,1998,2,13.9213
5,F05_LL.TW.4,1998,3,1.71488
5,F05_LL.TW.4,1998,4,6.08018
5,F05_LL.TW.4,1999,1,3.58118
5,F05_LL.TW.4,1999,2,33.2025
5,F05_LL.TW.4,1999,3,7.40625
5,F05_LL.TW.4,1999,4,3.58148
5,F05_LL.TW.4,2000,1,12.4023
5,F05_LL.TW.4,2000,2,20.1327
5,F05_LL.TW.4,2000,3,19.4061
5,F05_LL.TW.4,2000,4,0.268569
5,F05_LL.TW.4,2001,1,0
5,F05_LL.TW.4,2001,2,9.76513
5,F05_LL.TW.4,2001,3,7.68183
5,F05_LL.TW.4,2001,4,2.1663
5,F05_LL.TW.4,2002,1,2.79158
5,F05_LL.TW.4,2002,2,15.3014
5,F05_LL.TW.4,2002,3,16.7005
5,F05_LL.TW.4,2002,4,17.024
5,F05_LL.TW.4,2003,1,22.6241
5,F05_LL.TW.4,2003,2,96.3747
5,F05_LL.TW.4,2003,3,105.191
5,F05_LL.TW.4,2003,4,29.4564
5,F05_LL.TW.4,2004,1,13.738
5,F05_LL.TW.4,2004,2,78.0312
5,F05_LL.TW.4,2004,3,99.795
5,F05_LL.TW.4,2004,4,3.82038
5,F05_LL.TW.4,2005,1,3.9314
5,F05_LL.TW.4,2005,2,19.1246
5,F05_LL.TW.4,2005,3,20.8519
5,F05_LL.TW.4,2005,4,3.22809
5,F05_LL.TW.4,2006,1,1.13823
5,F05_LL.TW.4,2006,2,8.68578
5,F05_LL.TW.4,2006,3,10.7054
5,F05_LL.TW.4,2006,4,0.85183
5,F05_LL.TW.4,2007,1,0
5,F05_LL.TW.4,2007,2,6.27744
5,F05_LL.TW.4,2007,3,12.5323
5,F05_LL.TW.4,2007,4,3.56672
5,F05_LL.TW.4,2008,1,2.06674
5,F05_LL.TW.4,2008,2,7.708
5,F05_LL.TW.4,2008,3,11.1491
5,F05_LL.TW.4,2008,4,2.72539
5,F05_LL.TW.4,2009,1,15.8018
5,F05_LL.TW.4,2009,2,4.56049
5,F05_LL.TW.4,2009,3,8.31732
5,F05_LL.TW.4,2009,4,0.138377
5,F05_LL.TW.4,2010,1,1.85455
5,F05_LL.TW.4,2010,2,8.93726
5,F05_LL.TW.4,2010,3,11.7489
5,F05_LL.TW.4,2010,4,2.42856
5,F05_LL.TW.4,2011,1,0.0668179
5,F05_LL.TW.4,2011,2,8.75616
5,F05_LL.TW.4,2011,3,29.166
5,F05_LL.TW.4,2011,4,3.964
5,F05_LL.TW.4,2012,1,7.19774
5,F05_LL.TW.4,2012,2,12.8384
5,F05_LL.TW.4,2012,3,5.3014
5,F05_LL.TW.4,2012,4,0.987928
5,F05_LL.TW.4,2013,1,0.130085
5,F05_LL.TW.4,2013,2,3.86159
5,F05_LL.TW.4,2013,3,3.5056
5,F05_LL.TW.4,2013,4,1.698
5,F05_LL.TW.4,2014,1,0.123985
5,F05_LL.TW.4,2014,2,2.33717
5,F05_LL.TW.4,2014,3,6.8798
5,F05_LL.TW.4,2014,4,0.245948
5,F05_LL.TW.4,2015,1,0
5,F05_LL.TW.4,2015,2,7.00882
5,F05_LL.TW.4,2015,3,4.29567
5,F05_LL.TW.4,2015,4,1.07511
5,F05_LL.TW.4,2016,1,0
5,F05_LL.TW.4,2016,2,4.48632
5,F05_LL.TW.4,2016,3,14.4697
5,F05_LL.TW.4,2016,4,1.91121
5,F05_LL.TW.4,2017,1,0
5,F05_LL.TW.4,2017,2,10.723
5,F05_LL.TW.4,2017,3,34.9021
5,F05_LL.TW.4,2017,4,0.911167
5,F05_LL.TW.4,2018,1,0
5,F05_LL.TW.4,2018,2,7.77536
5,F05_LL.TW.4,2018,3,13.6541
5,F05_LL.TW.4,2018,4,2.17063
5,F05_LL.TW.4,2019,1,0.132017
5,F05_LL.TW.4,2019,2,6.11352
5,F05_LL.TW.4,2019,3,31.5999
5,F05_LL.TW.4,2019,4,4.1349
5,F05_LL.TW.4,2020,1,0.502812
5,F05_LL.TW.4,2020,2,8.24617
5,F05_LL.TW.4,2020,3,36.7066
5,F05_LL.TW.4,2020,4,12.3026
5,F05_LL.TW.4,2021,1,2.06328
5,F05_LL.TW.4,2021,2,13.3933
5,F05_LL.TW.4,2021,3,26.3022
5,F05_LL.TW.4,2021,4,2.07276
5,F05_LL.TW.4,2022,1,4.36308
5,F05_LL.TW.4,2022,2,22.5613
5,F05_LL.TW.4,2022,3,36.3107
5,F05_LL.TW.4,2022,4,2.141
6,F06_LL.AU.2,1952,1,0
6,F06_LL.AU.2,1952,2,0
6,F06_LL.AU.2,1952,3,0
6,F06_LL.AU.2,1952,4,0
6,F06_LL.AU.2,1953,1,0
6,F06_LL.AU.2,1953,2,0
6,F06_LL.AU.2,1953,3,0
6,F06_LL.AU.2,1953,4,0
6,F06_LL.AU.2,1954,1,0
6,F06_LL.AU.2,1954,2,0
6,F06_LL.AU.2,1954,3,0
6,F06_LL.AU.2,1954,4,0
6,F06_LL.AU.2,1955,1,0
6,F06_LL.AU.2,1955,2,0
6,F06_LL.AU.2,1955,3,0
6,F06_LL.AU.2,1955,4,0
6,F06_LL.AU.2,1956,1,0
6,F06_LL.AU.2,1956,2,0
6,F06_LL.AU.2,1956,3,0
6,F06_LL.AU.2,1956,4,0
6,F06_LL.AU.2,1957,1,0
6,F06_LL.AU.2,1957,2,0
6,F06_LL.AU.2,1957,3,0
6,F06_LL.AU.2,1957,4,0
6,F06_LL.AU.2,1958,1,0
6,F06_LL.AU.2,1958,2,0
6,F06_LL.AU.2,1958,3,0
6,F06_LL.AU.2,1958,4,0
6,F06_LL.AU.2,1959,1,0
6,F06_LL.AU.2,1959,2,0
6,F06_LL.AU.2,1959,3,0
6,F06_LL.AU.2,1959,4,0
6,F06_LL.AU.2,1960,1,0
6,F06_LL.AU.2,1960,2,0
6,F06_LL.AU.2,1960,3,0
6,F06_LL.AU.2,1960,4,0
6,F06_LL.AU.2,1961,1,0
6,F06_LL.AU.2,1961,2,0
6,F06_LL.AU.2,1961,3,0
6,F06_LL.AU.2,1961,4,0
6,F06_LL.AU.2,1962,1,0
6,F06_LL.AU.2,1962,2,0
6,F06_LL.AU.2,1962,3,0
6,F06_LL.AU.2,1962,4,0
6,F06_LL.AU.2,1963,1,0
6,F06_LL.AU.2,1963,2,0
6,F06_LL.AU.2,1963,3,0
6,F06_LL.AU.2,1963,4,0
6,F06_LL.AU.2,1964,1,0
6,F06_LL.AU.2,1964,2,0
6,F06_LL.AU.2,1964,3,0
6,F06_LL.AU.2,1964,4,0
6,F06_LL.AU.2,1965,1,0
6,F06_LL.AU.2,1965,2,0
6,F06_LL.AU.2,1965,3,0
6,F06_LL.AU.2,1965,4,0
6,F06_LL.AU.2,1966,1,0
6,F06_LL.AU.2,1966,2,0
6,F06_LL.AU.2,1966,3,0
6,F06_LL.AU.2,1966,4,0
6,F06_LL.AU.2,1967,1,0
6,F06_LL.AU.2,1967,2,0
6,F06_LL.AU.2,1967,3,0
6,F06_LL.AU.2,1967,4,0
6,F06_LL.AU.2,1968,1,0
6,F06_LL.AU.2,1968,2,0
6,F06_LL.AU.2,1968,3,0
6,F06_LL.AU.2,1968,4,0
6,F06_LL.AU.2,1969,1,0
6,F06_LL.AU.2,1969,2,0
6,F06_LL.AU.2,1969,3,0
6,F06_LL.AU.2,1969,4,0
6,F06_LL.AU.2,1970,1,0
6,F06_LL.AU.2,1970,2,0
6,F06_LL.AU.2,1970,3,0
6,F06_LL.AU.2,1970,4,0
6,F06_LL.AU.2,1971,1,0
6,F06_LL.AU.2,1971,2,0
6,F06_LL.AU.2,1971,3,0
6,F06_LL.AU.2,1971,4,0
6,F06_LL.AU.2,1972,1,0
6,F06_LL.AU.2,1972,2,0
6,F06_LL.AU.2,1972,3,0
6,F06_LL.AU.2,1972,4,0
6,F06_LL.AU.2,1973,1,0
6,F06_LL.AU.2,1973,2,0
6,F06_LL.AU.2,1973,3,0
6,F06_LL.AU.2,1973,4,0
6,F06_LL.AU.2,1974,1,0
6,F06_LL.AU.2,1974,2,0
6,F06_LL.AU.2,1974,3,0
6,F06_LL.AU.2,1974,4,0
6,F06_LL.AU.2,1975,1,0
6,F06_LL.AU.2,1975,2,0
6,F06_LL.AU.2,1975,3,0
6,F06_LL.AU.2,1975,4,0
6,F06_LL.AU.2,1976,1,0
6,F06_LL.AU.2,1976,2,0
6,F06_LL.AU.2,1976,3,0
6,F06_LL.AU.2,1976,4,0
6,F06_LL.AU.2,1977,1,0
6,F06_LL.AU.2,1977,2,0
6,F06_LL.AU.2,1977,3,0
6,F06_LL.AU.2,1977,4,0
6,F06_LL.AU.2,1978,1,0
6,F06_LL.AU.2,1978,2,0
6,F06_LL.AU.2,1978,3,0
6,F06_LL.AU.2,1978,4,0
6,F06_LL.AU.2,1979,1,0
6,F06_LL.AU.2,1979,2,0
6,F06_LL.AU.2,1979,3,0
6,F06_LL.AU.2,1979,4,0
6,F06_LL.AU.2,1980,1,0
6,F06_LL.AU.2,1980,2,0
6,F06_LL.AU.2,1980,3,0
6,F06_LL.AU.2,1980,4,0
6,F06_LL.AU.2,1981,1,0
6,F06_LL.AU.2,1981,2,0
6,F06_LL.AU.2,1981,3,0
6,F06_LL.AU.2,1981,4,0
6,F06_LL.AU.2,1982,1,0
6,F06_LL.AU.2,1982,2,0
6,F06_LL.AU.2,1982,3,0
6,F06_LL.AU.2,1982,4,0
6,F06_LL.AU.2,1983,1,0
6,F06_LL.AU.2,1983,2,0
6,F06_LL.AU.2,1983,3,0
6,F06_LL.AU.2,1983,4,0
6,F06_LL.AU.2,1984,1,0
6,F06_LL.AU.2,1984,2,0
6,F06_LL.AU.2,1984,3,0
6,F06_LL.AU.2,1984,4,0
6,F06_LL.AU.2,1985,1,0
6,F06_LL.AU.2,1985,2,0
6,F06_LL.AU.2,1985,3,0
6,F06_LL.AU.2,1985,4,0
6,F06_LL.AU.2,1986,1,0
6,F06_LL.AU.2,1986,2,0
6,F06_LL.AU.2,1986,3,0
6,F06_LL.AU.2,1986,4,0
6,F06_LL.AU.2,1987,1,0
6,F06_LL.AU.2,1987,2,0.327344
6,F06_LL.AU.2,1987,3,20.1715
6,F06_LL.AU.2,1987,4,28.1421
6,F06_LL.AU.2,1988,1,0
6,F06_LL.AU.2,1988,2,1.36612
6,F06_LL.AU.2,1988,3,32.3427
6,F06_LL.AU.2,1988,4,12.261
6,F06_LL.AU.2,1989,1,0
6,F06_LL.AU.2,1989,2,0.350697
6,F06_LL.AU.2,1989,3,7.46965
6,F06_LL.AU.2,1989,4,2.20001
6,F06_LL.AU.2,1990,1,0
6,F06_LL.AU.2,1990,2,0.610228
6,F06_LL.AU.2,1990,3,7.5481
6,F06_LL.AU.2,1990,4,54.9386
6,F06_LL.AU.2,1991,1,12.9897
6,F06_LL.AU.2,1991,2,0.153858
6,F06_LL.AU.2,1991,3,1.83623
6,F06_LL.AU.2,1991,4,10.9852
6,F06_LL.AU.2,1992,1,6.33992
6,F06_LL.AU.2,1992,2,0.151039
6,F06_LL.AU.2,1992,3,3.01465
6,F06_LL.AU.2,1992,4,0.602225
6,F06_LL.AU.2,1993,1,1.65848
6,F06_LL.AU.2,1993,2,0.826873
6,F06_LL.AU.2,1993,3,2.539
6,F06_LL.AU.2,1993,4,2.68234
6,F06_LL.AU.2,1994,1,15.9449
6,F06_LL.AU.2,1994,2,2.67046
6,F06_LL.AU.2,1994,3,8.83932
6,F06_LL.AU.2,1994,4,1.10005
6,F06_LL.AU.2,1995,1,6.24102
6,F06_LL.AU.2,1995,2,5.8165
6,F06_LL.AU.2,1995,3,17.7986
6,F06_LL.AU.2,1995,4,5.71727
6,F06_LL.AU.2,1996,1,2.09289
6,F06_LL.AU.2,1996,2,5.11597
6,F06_LL.AU.2,1996,3,20.3569
6,F06_LL.AU.2,1996,4,42.5413
6,F06_LL.AU.2,1997,1,9.78297
6,F06_LL.AU.2,1997,2,11.8006
6,F06_LL.AU.2,1997,3,28.3437
6,F06_LL.AU.2,1997,4,69.7923
6,F06_LL.AU.2,1998,1,52.7717
6,F06_LL.AU.2,1998,2,16.5336
6,F06_LL.AU.2,1998,3,84.3173
6,F06_LL.AU.2,1998,4,265.021
6,F06_LL.AU.2,1999,1,49.1729
6,F06_LL.AU.2,1999,2,33.603
6,F06_LL.AU.2,1999,3,96.5668
6,F06_LL.AU.2,1999,4,238.706
6,F06_LL.AU.2,2000,1,63.9727
6,F06_LL.AU.2,2000,2,30.0789
6,F06_LL.AU.2,2000,3,107.931
6,F06_LL.AU.2,2000,4,282.595
6,F06_LL.AU.2,2001,1,102.497
6,F06_LL.AU.2,2001,2,43.2384
6,F06_LL.AU.2,2001,3,142.709
6,F06_LL.AU.2,2001,4,359.505
6,F06_LL.AU.2,2002,1,65.6946
6,F06_LL.AU.2,2002,2,48.4065
6,F06_LL.AU.2,2002,3,112.12
6,F06_LL.AU.2,2002,4,200.675
6,F06_LL.AU.2,2003,1,84.8099
6,F06_LL.AU.2,2003,2,102.882
6,F06_LL.AU.2,2003,3,155.762
6,F06_LL.AU.2,2003,4,208.212
6,F06_LL.AU.2,2004,1,33.9919
6,F06_LL.AU.2,2004,2,51.5112
6,F06_LL.AU.2,2004,3,79.4103
6,F06_LL.AU.2,2004,4,155.968
6,F06_LL.AU.2,2005,1,36.7173
6,F06_LL.AU.2,2005,2,33.0204
6,F06_LL.AU.2,2005,3,71.1109
6,F06_LL.AU.2,2005,4,145.22
6,F06_LL.AU.2,2006,1,39.9954
6,F06_LL.AU.2,2006,2,59.3327
6,F06_LL.AU.2,2006,3,70.0348
6,F06_LL.AU.2,2006,4,108.293
6,F06_LL.AU.2,2007,1,32.3919
6,F06_LL.AU.2,2007,2,26.2797
6,F06_LL.AU.2,2007,3,43.3274
6,F06_LL.AU.2,2007,4,81.0514
6,F06_LL.AU.2,2008,1,22.0305
6,F06_LL.AU.2,2008,2,47.5531
6,F06_LL.AU.2,2008,3,61.8588
6,F06_LL.AU.2,2008,4,118.757
6,F06_LL.AU.2,2009,1,17.3976
6,F06_LL.AU.2,2009,2,25.3956
6,F06_LL.AU.2,2009,3,49.3139
6,F06_LL.AU.2,2009,4,85.468
6,F06_LL.AU.2,2010,1,10.8135
6,F06_LL.AU.2,2010,2,10.1737
6,F06_LL.AU.2,2010,3,28.7342
6,F06_LL.AU.2,2010,4,53.6903
6,F06_LL.AU.2,2011,1,11.9057
6,F06_LL.AU.2,2011,2,22.96
6,F06_LL.AU.2,2011,3,40.0651
6,F06_LL.AU.2,2011,4,78.1718
6,F06_LL.AU.2,2012,1,12.2324
6,F06_LL.AU.2,2012,2,19.3345
6,F06_LL.AU.2,2012,3,42.6869
6,F06_LL.AU.2,2012,4,59.9236
6,F06_LL.AU.2,2013,1,5.86258
6,F06_LL.AU.2,2013,2,22.6546
6,F06_LL.AU.2,2013,3,43.0108
6,F06_LL.AU.2,2013,4,55.2238
6,F06_LL.AU.2,2014,1,17.2383
6,F06_LL.AU.2,2014,2,24.9876
6,F06_LL.AU.2,2014,3,39.1591
6,F06_LL.AU.2,2014,4,69.3308
6,F06_LL.AU.2,2015,1,17.5611
6,F06_LL.AU.2,2015,2,33.8
6,F06_LL.AU.2,2015,3,67.2426
6,F06_LL.AU.2,2015,4,101.711
6,F06_LL.AU.2,2016,1,15.6883
6,F06_LL.AU.2,2016,2,26.7465
6,F06_LL.AU.2,2016,3,34.1723
6,F06_LL.AU.2,2016,4,54.866
6,F06_LL.AU.2,2017,1,28.6329
6,F06_LL.AU.2,2017,2,19.8668
6,F06_LL.AU.2,2017,3,45.8907
6,F06_LL.AU.2,2017,4,94.1256
6,F06_LL.AU.2,2018,1,19.8253
6,F06_LL.AU.2,2018,2,12.994
6,F06_LL.AU.2,2018,3,30.5264
6,F06_LL.AU.2,2018,4,71.6402
6,F06_LL.AU.2,2019,1,10.9429
6,F06_LL.AU.2,2019,2,18.5772
6,F06_LL.AU.2,2019,3,41.2535
6,F06_LL.AU.2,2019,4,81.3074
6,F06_LL.AU.2,2020,1,14.3301
6,F06_LL.AU.2,2020,2,20.2063
6,F06_LL.AU.2,2020,3,26.755
6,F06_LL.AU.2,2020,4,56.8693
6,F06_LL.AU.2,2021,1,12.3481
6,F06_LL.AU.2,2021,2,16.4553
6,F06_LL.AU.2,2021,3,29.5251
6,F06_LL.AU.2,2021,4,59.7397
6,F06_LL.AU.2,2022,1,16.3442
6,F06_LL.AU.2,2022,2,23.3774
6,F06_LL.AU.2,2022,3,39.2548
6,F06_LL.AU.2,2022,4,98.5774
7,F07_LL.AU.3,1952,1,0
7,F07_LL.AU.3,1952,2,0
7,F07_LL.AU.3,1952,3,0
7,F07_LL.AU.3,1952,4,0
7,F07_LL.AU.3,1953,1,0
7,F07_LL.AU.3,1953,2,0
7,F07_LL.AU.3,1953,3,0
7,F07_LL.AU.3,1953,4,0
7,F07_LL.AU.3,1954,1,0
7,F07_LL.AU.3,1954,2,0
7,F07_LL.AU.3,1954,3,0
7,F07_LL.AU.3,1954,4,0
7,F07_LL.AU.3,1955,1,0
7,F07_LL.AU.3,1955,2,0
7,F07_LL.AU.3,1955,3,0
7,F07_LL.AU.3,1955,4,0
7,F07_LL.AU.3,1956,1,0
7,F07_LL.AU.3,1956,2,0
7,F07_LL.AU.3,1956,3,0
7,F07_LL.AU.3,1956,4,0
7,F07_LL.AU.3,1957,1,0
7,F07_LL.AU.3,1957,2,0
7,F07_LL.AU.3,1957,3,0
7,F07_LL.AU.3,1957,4,0
7,F07_LL.AU.3,1958,1,0
7,F07_LL.AU.3,1958,2,0
7,F07_LL.AU.3,1958,3,0
7,F07_LL.AU.3,1958,4,0
7,F07_LL.AU.3,1959,1,0
7,F07_LL.AU.3,1959,2,0
7,F07_LL.AU.3,1959,3,0
7,F07_LL.AU.3,1959,4,0
7,F07_LL.AU.3,1960,1,0
7,F07_LL.AU.3,1960,2,0
7,F07_LL.AU.3,1960,3,0
7,F07_LL.AU.3,1960,4,0
7,F07_LL.AU.3,1961,1,0
7,F07_LL.AU.3,1961,2,0
7,F07_LL.AU.3,1961,3,0
7,F07_LL.AU.3,1961,4,0
7,F07_LL.AU.3,1962,1,0
7,F07_LL.AU.3,1962,2,0
7,F07_LL.AU.3,1962,3,0
7,F07_LL.AU.3,1962,4,0
7,F07_LL.AU.3,1963,1,0
7,F07_LL.AU.3,1963,2,0
7,F07_LL.AU.3,1963,3,0
7,F07_LL.AU.3,1963,4,0
7,F07_LL.AU.3,1964,1,0
7,F07_LL.AU.3,1964,2,0
7,F07_LL.AU.3,1964,3,0
7,F07_LL.AU.3,1964,4,0
7,F07_LL.AU.3,1965,1,0
7,F07_LL.AU.3,1965,2,0
7,F07_LL.AU.3,1965,3,0
7,F07_LL.AU.3,1965,4,0
7,F07_LL.AU.3,1966,1,0
7,F07_LL.AU.3,1966,2,0
7,F07_LL.AU.3,1966,3,0
7,F07_LL.AU.3,1966,4,0
7,F07_LL.AU.3,1967,1,0
7,F07_LL.AU.3,1967,2,0
7,F07_LL.AU.3,1967,3,0
7,F07_LL.AU.3,1967,4,0
7,F07_LL.AU.3,1968,1,0
7,F07_LL.AU.3,1968,2,0
7,F07_LL.AU.3,1968,3,0
7,F07_LL.AU.3,1968,4,0
7,F07_LL.AU.3,1969,1,0
7,F07_LL.AU.3,1969,2,0
7,F07_LL.AU.3,1969,3,0
7,F07_LL.AU.3,1969,4,0
7,F07_LL.AU.3,1970,1,0
7,F07_LL.AU.3,1970,2,0
7,F07_LL.AU.3,1970,3,0
7,F07_LL.AU.3,1970,4,0
7,F07_LL.AU.3,1971,1,0
7,F07_LL.AU.3,1971,2,0
7,F07_LL.AU.3,1971,3,0
7,F07_LL.AU.3,1971,4,0
7,F07_LL.AU.3,1972,1,0
7,F07_LL.AU.3,1972,2,0
7,F07_LL.AU.3,1972,3,0
7,F07_LL.AU.3,1972,4,0
7,F07_LL.AU.3,1973,1,0
7,F07_LL.AU.3,1973,2,0
7,F07_LL.AU.3,1973,3,0
7,F07_LL.AU.3,1973,4,0
7,F07_LL.AU.3,1974,1,0
7,F07_LL.AU.3,1974,2,0
7,F07_LL.AU.3,1974,3,0
7,F07_LL.AU.3,1974,4,0
7,F07_LL.AU.3,1975,1,0
7,F07_LL.AU.3,1975,2,0
7,F07_LL.AU.3,1975,3,0
7,F07_LL.AU.3,1975,4,0
7,F07_LL.AU.3,1976,1,0
7,F07_LL.AU.3,1976,2,0
7,F07_LL.AU.3,1976,3,0
7,F07_LL.AU.3,1976,4,0
7,F07_LL.AU.3,1977,1,0
7,F07_LL.AU.3,1977,2,0
7,F07_LL.AU.3,1977,3,0
7,F07_LL.AU.3,1977,4,0
7,F07_LL.AU.3,1978,1,0
7,F07_LL.AU.3,1978,2,0
7,F07_LL.AU.3,1978,3,0
7,F07_LL.AU.3,1978,4,0
7,F07_LL.AU.3,1979,1,0
7,F07_LL.AU.3,1979,2,0
7,F07_LL.AU.3,1979,3,0
7,F07_LL.AU.3,1979,4,0
7,F07_LL.AU.3,1980,1,0
7,F07_LL.AU.3,1980,2,0
7,F07_LL.AU.3,1980,3,0
7,F07_LL.AU.3,1980,4,0
7,F07_LL.AU.3,1981,1,0
7,F07_LL.AU.3,1981,2,0
7,F07_LL.AU.3,1981,3,0
7,F07_LL.AU.3,1981,4,0
7,F07_LL.AU.3,1982,1,0
7,F07_LL.AU.3,1982,2,0
7,F07_LL.AU.3,1982,3,0
7,F07_LL.AU.3,1982,4,0
7,F07_LL.AU.3,1983,1,0
7,F07_LL.AU.3,1983,2,0
7,F07_LL.AU.3,1983,3,0
7,F07_LL.AU.3,1983,4,0
7,F07_LL.AU.3,1984,1,0
7,F07_LL.AU.3,1984,2,0
7,F07_LL.AU.3,1984,3,0
7,F07_LL.AU.3,1984,4,0
7,F07_LL.AU.3,1985,1,0
7,F07_LL.AU.3,1985,2,0
7,F07_LL.AU.3,1985,3,0
7,F07_LL.AU.3,1985,4,0
7,F07_LL.AU.3,1986,1,0
7,F07_LL.AU.3,1986,2,0
7,F07_LL.AU.3,1986,3,0
7,F07_LL.AU.3,1986,4,0
7,F07_LL.AU.3,1987,1,7.41824
7,F07_LL.AU.3,1987,2,4.72054
7,F07_LL.AU.3,1987,3,6.64368
7,F07_LL.AU.3,1987,4,2.57768
7,F07_LL.AU.3,1988,1,6.45291
7,F07_LL.AU.3,1988,2,8.02819
7,F07_LL.AU.3,1988,3,3.89673
7,F07_LL.AU.3,1988,4,2.85196
7,F07_LL.AU.3,1989,1,1.34152
7,F07_LL.AU.3,1989,2,4.34413
7,F07_LL.AU.3,1989,3,9.50567
7,F07_LL.AU.3,1989,4,0.60802
7,F07_LL.AU.3,1990,1,1.24358
7,F07_LL.AU.3,1990,2,1.26842
7,F07_LL.AU.3,1990,3,2.1642
7,F07_LL.AU.3,1990,4,1.60374
7,F07_LL.AU.3,1991,1,3.20322
7,F07_LL.AU.3,1991,2,7.36701
7,F07_LL.AU.3,1991,3,3.66404
7,F07_LL.AU.3,1991,4,3.62906
7,F07_LL.AU.3,1992,1,6.75073
7,F07_LL.AU.3,1992,2,5.41262
7,F07_LL.AU.3,1992,3,4.46312
7,F07_LL.AU.3,1992,4,5.63325
7,F07_LL.AU.3,1993,1,6.41965
7,F07_LL.AU.3,1993,2,11.157
7,F07_LL.AU.3,1993,3,3.0256
7,F07_LL.AU.3,1993,4,6.04261
7,F07_LL.AU.3,1994,1,25.2371
7,F07_LL.AU.3,1994,2,11.166
7,F07_LL.AU.3,1994,3,16.7581
7,F07_LL.AU.3,1994,4,4.65173
7,F07_LL.AU.3,1995,1,35.4852
7,F07_LL.AU.3,1995,2,21.179
7,F07_LL.AU.3,1995,3,11.1251
7,F07_LL.AU.3,1995,4,6.94946
7,F07_LL.AU.3,1996,1,21.2222
7,F07_LL.AU.3,1996,2,37.5396
7,F07_LL.AU.3,1996,3,28.0834
7,F07_LL.AU.3,1996,4,32.2118
7,F07_LL.AU.3,1997,1,46.1457
7,F07_LL.AU.3,1997,2,39.8936
7,F07_LL.AU.3,1997,3,21.2755
7,F07_LL.AU.3,1997,4,26.5891
7,F07_LL.AU.3,1998,1,66.792
7,F07_LL.AU.3,1998,2,43.3886
7,F07_LL.AU.3,1998,3,24.0217
7,F07_LL.AU.3,1998,4,65.7563
7,F07_LL.AU.3,1999,1,68.7024
7,F07_LL.AU.3,1999,2,89.899
7,F07_LL.AU.3,1999,3,55.3213
7,F07_LL.AU.3,1999,4,63.357
7,F07_LL.AU.3,2000,1,114.12
7,F07_LL.AU.3,2000,2,94.2489
7,F07_LL.AU.3,2000,3,28.0418
7,F07_LL.AU.3,2000,4,60.4132
7,F07_LL.AU.3,2001,1,95.181
7,F07_LL.AU.3,2001,2,83.3014
7,F07_LL.AU.3,2001,3,38.1927
7,F07_LL.AU.3,2001,4,31.275
7,F07_LL.AU.3,2002,1,130.393
7,F07_LL.AU.3,2002,2,48.5927
7,F07_LL.AU.3,2002,3,30.8085
7,F07_LL.AU.3,2002,4,44.4908
7,F07_LL.AU.3,2003,1,89.5584
7,F07_LL.AU.3,2003,2,47.3666
7,F07_LL.AU.3,2003,3,34.5153
7,F07_LL.AU.3,2003,4,45.9403
7,F07_LL.AU.3,2004,1,79.9706
7,F07_LL.AU.3,2004,2,72.181
7,F07_LL.AU.3,2004,3,30.6519
7,F07_LL.AU.3,2004,4,19.3364
7,F07_LL.AU.3,2005,1,62.3576
